13851,-0.0354,0.0348,0.9948,0.1225,0.1138,0.2537,stationary
13951,-0.0345,0.0351,0.9948,0.2275,-0.0437,0.2013,stationary
14051,-0.0364,0.0331,0.9944,0.1838,0.0525,0.2188,stationary
14151,-0.0357,0.0344,0.9951,0.2013,0.0962,0.2013,stationary
14251,-0.0368,0.0330,0.9946,0.2100,-0.0088,0.3237,stationary
14351,-0.0352,0.0342,0.9926,0.2100,0.0525,0.1925,stationary
14451,-0.0361,0.0335,0.9944,0.1750,0.0437,0.2800,stationary
14551,-0.0364,0.0344,0.9933,0.1400,0.0787,0.2800,stationary
14651,-0.0359,0.0341,0.9940,0.0962,-0.0350,0.1838,stationary
14751,-0.0359,0.0348,0.9933,0.2013,0.0262,0.2013,stationary
14851,-0.0354,0.0342,0.9939,0.1575,0.1050,0.2537,stationary
14951,-0.0359,0.0342,0.9928,0.2013,0.0525,0.2275,stationary
15051,-0.0359,0.0351,0.9930,0.1925,0.0525,0.2887,stationary
15151,-0.0344,0.0337,0.9944,0.1663,0.0613,0.1838,stationary
15251,-0.0349,0.0346,0.9950,0.2188,0.0700,0.2362,stationary
15351,-0.0371,0.0349,0.9947,0.2275,0.0088,0.2975,stationary
15451,-0.0358,0.0329,0.9935,0.2100,0.0088,0.2537,stationary
15551,-0.0354,0.0344,0.9936,0.2100,-0.0088,0.2188,stationary
15651,-0.0359,0.0332,0.9941,0.1138,0.0175,0.2537,stationary
15751,-0.0350,0.0346,0.9938,0.1925,0.0787,0.2100,stationary
15851,-0.0356,0.0328,0.9945,0.1838,-0.0175,0.2362,stationary
15951,-0.0351,0.0335,0.9942,0.2537,0.0088,0.2188,stationary
16051,-0.0354,0.0339,0.9935,0.1575,0.0875,0.2713,stationary
16151,-0.0334,0.0332,0.9947,0.2188,0.0875,0.2362,stationary
16251,-0.0342,0.0356,0.9931,0.1400,-0.0175,0.2975,stationary
16351,-0.0352,0.0337,0.9946,0.1488,0.0088,0.2362,stationary
16451,-0.0359,0.0346,0.9936,0.1575,0.0088,0.2362,stationary
16551,-0.0361,0.0342,0.9931,0.1400,0.0175,0.2275,stationary
16651,-0.0359,0.0344,0.9947,0.0962,0.0613,0.2100,stationary
16751,-0.0349,0.0336,0.9952,0.1838,0.0613,0.2713,stationary
16851,-0.0351,0.0347,0.9926,0.1575,0.0787,0.2537,stationary
16951,-0.0354,0.0341,0.9931,0.2188,0.0525,0.2275,stationary
17051,-0.0346,0.0357,0.9950,0.1838,-0.0088,0.2013,stationary
17151,-0.0356,0.0337,0.9935,0.2100,0.0262,0.2188,stationary
17251,-0.0361,0.0344,0.9938,0.2013,0.0088,0.2450,stationary
17351,-0.0354,0.0349,0.9933,0.1400,0.0350,0.2188,stationary
17451,-0.0365,0.0334,0.9936,0.2013,0.0437,0.2275,stationary
17551,-0.0356,0.0334,0.9941,0.1575,-0.0088,0.2362,stationary
17651,-0.0359,0.0344,0.9935,0.1225,0.1050,0.2362,stationary
17751,-0.0361,0.0345,0.9942,0.1750,0.0525,0.2188,stationary
17851,-0.0356,0.0336,0.9936,0.1663,0.1312,0.2013,stationary
17951,-0.0354,0.0351,0.9941,0.1400,0.1225,0.2188,stationary
18051,-0.0362,0.0344,0.9941,0.1750,-0.0437,0.2450,stationary
18151,-0.0356,0.0354,0.9928,0.1575,0.0525,0.2887,stationary
18251,-0.0357,0.0339,0.9948,0.1925,0.0350,0.2625,stationary
18351,-0.0352,0.0345,0.9943,0.2450,-0.0525,0.2450,stationary
18451,-0.0364,0.0334,0.9933,0.1400,0.1138,0.2275,stationary
18551,-0.0356,0.0346,0.9931,0.1838,0.0350,0.1663,stationary
18651,-0.0359,0.0336,0.9945,0.2013,0.0437,0.2013,stationary
18751,-0.0354,0.0346,0.9933,0.1575,0.0000,0.1925,stationary
18851,-0.0354,0.0329,0.9941,0.2100,0.1225,0.1663,stationary
18951,-0.0348,0.0349,0.9941,0.1312,0.0525,0.2188,stationary
19051,-0.0351,0.0320,0.9938,0.2013,0.1663,0.2713,stationary
19151,-0.0361,0.0344,0.9946,0.2100,-0.0175,0.2275,stationary
19251,-0.0364,0.0346,0.9933,0.1225,0.0613,0.2800,stationary
19351,-0.0344,0.0349,0.9936,0.0875,0.0262,0.2625,stationary
19451,-0.0351,0.0342,0.9933,0.1488,0.1225,0.2100,stationary
19551,-0.0361,0.0342,0.9940,0.1138,0.0350,0.2625,stationary
19651,-0.0348,0.0336,0.9953,0.0875,0.1138,0.2188,stationary
19751,-0.0357,0.0339,0.9922,0.2362,0.0700,0.2275,stationary
19851,-0.0361,0.0340,0.9948,0.0875,-0.0262,0.1925,stationary
19951,-0.0353,0.0339,0.9944,0.1925,0.0262,0.2450,stationary
