index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id,time_sec,segment_time_sec
219,3360482,-0.0977,0.0551,1.0394,-0.2887,-1.3737,-0.63,999.8765,smooth_accel_decel,0,13.14,13.14
220,3360542,-0.0079,0.0352,1.1805,0.9013,3.7887,-0.35,999.8208,smooth_accel_decel,0,13.2,13.2
221,3360602,0.0874,-0.0085,1.0448,-1.4525,0.91,-0.3938,999.8047,smooth_accel_decel,0,13.26,13.26
222,3360662,-0.0301,0.1225,1.0024,2.555,2.0475,-0.3762,999.7898,smooth_accel_decel,0,13.32,13.32
223,3360722,-0.0678,-0.0105,1.0044,-5.25,-0.7262,-0.3237,999.7856,smooth_accel_decel,0,13.38,13.38
224,3360782,-0.0422,-0.0471,0.9053,-0.9275,-2.1875,0.1838,999.7412,smooth_accel_decel,0,13.44,13.44
225,3360842,-0.0569,-0.0157,0.8789,1.2425,-1.3038,0.42,999.7209,smooth_accel_decel,0,13.5,13.5
226,3360902,-0.0254,-0.074,0.9343,1.6275,1.8375,0.0437,999.7764,smooth_accel_decel,0,13.56,13.56
227,3360962,-0.0547,0.1129,1.0458,-1.6187,3.0275,-0.2013,999.8176,smooth_accel_decel,0,13.62,13.62
228,3361022,-0.0957,-0.0637,1.0386,0.63,2.6075,0.6913,999.7998,smooth_accel_decel,0,13.68,13.68
229,3361082,-0.0443,-0.0229,0.9376,1.9338,1.9338,-0.105,999.834,smooth_accel_decel,0,13.74,13.74
230,3361142,-0.0005,-0.0405,0.8474,0.3237,-2.17,0.1138,999.8569,smooth_accel_decel,0,13.8,13.8
231,3361202,-0.0481,0.0124,0.9701,0.735,1.3125,0.0875,999.8345,smooth_accel_decel,0,13.86,13.86
232,3361262,-0.0464,0.1261,1.025,0.7,-0.035,0.3762,999.8557,smooth_accel_decel,0,13.92,13.92
233,3361322,0.0034,-0.0539,0.9828,-2.2313,-1.61,0.3325,999.8296,smooth_accel_decel,0,13.98,13.98
234,3361382,-0.0469,0.0452,1.0655,4.305,0.6562,0.14,999.8389,smooth_accel_decel,0,14.04,14.04
235,3361442,-0.0737,-0.1007,1.0394,3.6925,-2.4062,0.525,999.8513,smooth_accel_decel,0,14.1,14.1
236,3361502,0.0037,0.0678,0.9994,0.1488,-1.6363,-0.0525,999.856,smooth_accel_decel,0,14.16,14.16
237,3361562,-0.0188,0.0874,1.0731,0.98,1.3038,0.7613,999.8794,smooth_accel_decel,0,14.22,14.22
238,3361622,0.0073,-0.0842,1.0599,7.0788,-0.0875,0.7613,999.8611,smooth_accel_decel,0,14.28,14.28
239,3361682,0.011,0.1801,0.9963,-0.6388,-0.4725,-0.2537,999.8621,smooth_accel_decel,0,14.34,14.34
240,3361742,-0.0051,0.0288,0.9921,1.295,1.3475,0.77,999.8726,smooth_accel_decel,0,14.4,14.4
241,3361802,-0.0105,0.1215,1.0349,1.4525,3.2287,-0.1225,999.834,smooth_accel_decel,0,14.46,14.46
242,3361862,0.09,-0.1064,1.0745,0.2713,0.7788,-0.1925,999.8452,smooth_accel_decel,0,14.52,14.52
243,3361922,0.0852,0.1354,0.9621,0.245,-4.0163,-0.1225,999.8567,smooth_accel_decel,0,14.58,14.58
244,3361982,0.013,0.0406,1.1875,-1.575,-1.75,0.6125,999.8564,smooth_accel_decel,0,14.64,14.64
245,3362042,0.0471,0.0542,1.2223,2.345,0.6212,-0.1312,999.8496,smooth_accel_decel,0,14.7,14.7
246,3362102,-0.0695,0.042,0.9507,-0.7525,-0.5863,0.2013,999.8442,smooth_accel_decel,0,14.76,14.76
247,3362162,-0.0002,0.1612,1.0465,3.0363,-0.6475,0.0,999.833,smooth_accel_decel,0,14.82,14.82
248,3362222,0.0151,-0.0956,1.1217,-3.4388,-1.3737,-0.07,999.8289,smooth_accel_decel,0,14.88,14.88
249,3362282,-0.0422,0.0976,0.955,-1.085,0.9712,-0.07,999.8064,smooth_accel_decel,0,14.94,14.94
250,3362342,-0.0381,-0.0575,0.9296,-1.9162,-0.42,0.2362,999.7947,smooth_accel_decel,0,15.0,15.0
251,3362402,-0.0156,0.0201,0.926,-0.8138,-1.4262,0.2537,999.7886,smooth_accel_decel,0,15.06,15.06
252,3362462,-0.0215,0.0512,0.8357,-6.37,-1.5137,0.0262,999.7998,smooth_accel_decel,0,15.12,15.12
253,3362522,-0.0084,0.031,1.0289,0.1138,-1.6013,0.7,999.813,smooth_accel_decel,0,15.18,15.18
254,3362582,-0.0408,0.0292,0.9765,-1.2862,0.175,-0.4112,999.8193,smooth_accel_decel,0,15.24,15.24
255,3362642,0.0146,0.0933,1.1139,-1.9688,3.4125,-0.1575,999.8208,smooth_accel_decel,0,15.3,15.3
256,3362702,-0.0673,0.02,0.779,-3.3688,-0.2625,0.0787,999.8196,smooth_accel_decel,0,15.36,15.36
257,3362762,-0.0547,-0.0029,0.9477,0.49,0.7875,-0.8838,999.8164,smooth_accel_decel,0,15.42,15.42
258,3362822,-0.0817,0.0167,0.993,0.245,4.4538,0.7875,999.8372,smooth_accel_decel,0,15.48,15.48
259,3362882,0.0207,0.0342,1.0189,-2.59,1.575,1.7325,999.8186,smooth_accel_decel,0,15.54,15.54
260,3362942,-0.0344,0.3709,1.1383,-0.8662,0.1225,0.2975,999.8313,smooth_accel_decel,0,15.6,15.6
261,3363002,-0.0403,-0.1,0.8228,-4.9175,-1.575,0.2013,999.8149,smooth_accel_decel,0,15.66,15.66
262,3363062,-0.0766,0.1067,0.7769,2.3975,5.775,-0.2713,999.8066,smooth_accel_decel,0,15.72,15.72
263,3363122,-0.0254,0.1511,0.8174,-3.465,-1.0675,-0.105,999.8228,smooth_accel_decel,0,15.78,15.78
264,3363182,0.0284,-0.0876,1.1545,0.9187,-1.2075,0.3237,999.8118,smooth_accel_decel,0,15.84,15.84
265,3363242,-0.0151,-0.0198,1.0172,3.1237,0.9362,0.5337,999.8174,smooth_accel_decel,0,15.9,15.9
266,3363302,-0.0147,0.075,1.0653,0.4288,1.1812,0.0787,999.8271,smooth_accel_decel,0,15.96,15.96
267,3363362,-0.0819,-0.0556,0.9618,-0.245,-2.1263,0.77,999.8115,smooth_accel_decel,0,16.02,16.02
268,3363422,0.0026,0.0691,1.0453,-0.9625,-0.3762,-0.4812,999.7969,smooth_accel_decel,0,16.08,16.08
269,3363482,-0.0329,0.0464,0.945,1.5137,1.4088,0.28,999.7681,smooth_accel_decel,0,16.14,16.14
270,3363542,-0.038,0.113,0.8552,1.5662,0.1925,0.6913,999.7493,smooth_accel_decel,0,16.2,16.2
271,3363602,0.0154,-0.0144,1.095,-0.2362,2.4938,0.2713,999.6992,smooth_accel_decel,0,16.26,16.26
272,3363662,-0.0403,0.0764,1.1321,4.3488,4.1125,0.105,999.6633,smooth_accel_decel,0,16.32,16.32
273,3363722,-0.0425,-0.0068,1.0094,-2.1613,-2.4938,0.1488,999.6653,smooth_accel_decel,0,16.38,16.38
274,3363782,-0.0063,-0.0644,1.1201,-0.9538,4.515,0.595,999.6777,smooth_accel_decel,0,16.44,16.44
275,3363842,-0.0773,0.063,0.8952,-1.6013,4.4012,-0.4375,999.6514,smooth_accel_decel,0,16.5,16.5
276,3363902,-0.2191,-0.1832,0.8636,-4.8562,0.9538,0.4288,999.6528,smooth_accel_decel,0,16.56,16.56
277,3363962,0.0839,0.0163,1.0604,2.5287,-0.8838,-0.245,999.6616,smooth_accel_decel,0,16.62,16.62
278,3364022,-0.0283,0.1523,1.0616,-1.5662,-1.3038,0.0787,999.6736,smooth_accel_decel,0,16.68,16.68
279,3364082,-0.0329,-0.0711,0.9465,0.35,0.3063,0.5075,999.6582,smooth_accel_decel,0,16.74,16.74
280,3364142,0.0148,0.0691,0.9885,-2.2838,3.36,0.1312,999.6736,smooth_accel_decel,0,16.8,16.8
281,3364202,0.0079,0.0504,1.0255,0.3325,-0.5075,-0.5863,999.6633,smooth_accel_decel,0,16.86,16.86
282,3364262,-0.0192,0.0256,0.9689,0.07,-1.4612,-0.2188,999.6711,smooth_accel_decel,0,16.92,16.92
283,3364322,0.0173,0.0755,1.1658,1.54,-1.365,-0.0437,999.6848,smooth_accel_decel,0,16.98,16.98
284,3364382,-0.0397,0.0049,0.9311,1.7062,0.175,0.2275,999.6812,smooth_accel_decel,0,17.04,17.04
285,3364442,-0.0891,0.1212,0.9994,0.0437,-1.4525,-0.2188,999.6902,smooth_accel_decel,0,17.1,17.1
286,3364502,-0.0442,0.0632,0.9801,0.2537,-1.1025,0.14,999.6948,smooth_accel_decel,0,17.16,17.16
287,3364562,0.022,0.1072,1.0737,-0.0175,0.1663,0.0613,999.7122,smooth_accel_decel,0,17.22,17.22
288,3364622,-0.0095,0.0786,1.1056,1.4438,1.2687,0.0,999.7087,smooth_accel_decel,0,17.28,17.28
289,3364682,-0.0639,0.0249,0.9418,1.7237,-2.345,-0.0613,999.7136,smooth_accel_decel,0,17.34,17.34
290,3364742,-0.0439,-0.0703,0.8062,1.96,-2.38,0.035,999.7322,smooth_accel_decel,0,17.4,17.4
291,3364802,-0.0271,0.1171,0.9772,-0.5512,0.9275,0.2625,999.7227,smooth_accel_decel,0,17.46,17.46
292,3364862,-0.1875,-0.0627,0.7488,3.885,3.1588,1.1025,999.7429,smooth_accel_decel,0,17.52,17.52
293,3364922,0.0729,-0.0129,1.117,1.7062,-1.995,-0.2713,999.7124,smooth_accel_decel,0,17.58,17.58
294,3364982,0.0095,0.1754,1.0263,-0.4288,-1.12,0.1838,999.6836,smooth_accel_decel,0,17.64,17.64
295,3365042,0.0207,-0.0661,0.735,-0.49,-3.71,0.14,999.6699,smooth_accel_decel,0,17.7,17.7
296,3365102,0.0761,0.031,0.8921,-4.5413,-7.6213,-0.8138,999.6548,smooth_accel_decel,0,17.76,17.76
297,3365162,-0.0114,-0.0396,0.972,-0.1312,2.3187,0.0088,999.6399,smooth_accel_decel,0,17.82,17.82
298,3365222,0.1055,0.1747,1.0455,-1.365,4.1475,0.14,999.6443,smooth_accel_decel,0,17.88,17.88
299,3365282,-0.0208,0.0828,1.221,0.7875,1.8025,-0.385,999.6653,smooth_accel_decel,0,17.94,17.94
300,3365342,0.0541,0.1159,1.1458,-1.9688,0.0437,0.2975,999.6736,smooth_accel_decel,0,18.0,18.0
301,3365402,-0.0151,0.0622,0.9145,-2.3537,0.9538,0.5163,999.6624,smooth_accel_decel,0,18.06,18.06
302,3365462,0.0578,-0.0503,0.9411,1.0938,-2.9225,0.035,999.6475,smooth_accel_decel,0,18.12,18.12
303,3365522,-0.0547,-0.0122,0.6913,-2.3975,1.2775,0.805,999.6599,smooth_accel_decel,0,18.18,18.18
304,3365582,-0.0243,-0.0265,0.9828,1.1725,0.945,0.385,999.6584,smooth_accel_decel,0,18.24,18.24
305,3365642,0.0295,-0.035,1.0063,0.0262,0.0,0.2362,999.6682,smooth_accel_decel,0,18.3,18.3
306,3365702,0.0305,0.0778,1.0204,0.21,0.245,0.0,999.6863,smooth_accel_decel,0,18.36,18.36
307,3365762,-0.072,0.0334,0.9202,-1.1638,1.505,0.21,999.6692,smooth_accel_decel,0,18.42,18.42
308,3365822,-0.0446,0.0015,0.8786,-2.03,0.5863,-0.77,999.6995,smooth_accel_decel,0,18.48,18.48
309,3365882,-0.014,0.0813,0.9081,-2.0738,1.6625,-0.1575,999.6765,smooth_accel_decel,0,18.54,18.54
310,3365942,-0.0243,-0.0915,0.9155,0.1575,0.9187,-0.2713,999.6492,smooth_accel_decel,0,18.6,18.6
311,3366002,0.0343,0.0066,1.0552,-1.9075,0.1838,-0.5688,999.656,smooth_accel_decel,0,18.66,18.66
312,3366062,0.0259,-0.0744,0.9109,-2.2925,0.21,0.84,999.6438,smooth_accel_decel,0,18.72,18.72
313,3366122,0.027,0.2267,1.1256,0.2275,-0.175,0.2887,999.5876,smooth_accel_decel,0,18.78,18.78
314,3366182,-0.0489,0.0423,0.9756,-3.0712,2.5287,0.28,999.6265,smooth_accel_decel,0,18.84,18.84
315,3366242,-0.2533,-0.0666,0.7556,1.0412,0.0962,-0.3762,999.5916,smooth_accel_decel,0,18.9,18.9
316,3366302,0.0099,0.0935,0.8781,-3.5875,5.25,0.4462,999.5376,smooth_accel_decel,0,18.96,18.96
317,3366362,0.1146,-0.0905,1.0301,-0.2713,-1.7675,0.7613,999.5476,smooth_accel_decel,0,19.02,19.02
318,3366422,0.0015,0.0506,1.0109,0.4812,-0.5163,0.1488,999.5366,smooth_accel_decel,0,19.08,19.08
319,3366482,-0.0134,-0.0325,0.8539,-0.9187,-1.9075,0.9538,999.5754,smooth_accel_decel,0,19.14,19.14
320,3366542,0.0293,0.0002,1.0002,1.4088,-1.7413,0.4025,999.574,smooth_accel_decel,0,19.2,19.2
321,3366602,-0.0042,0.0842,0.96,0.56,-1.4175,0.5863,999.5593,smooth_accel_decel,0,19.26,19.26
322,3366662,0.0156,0.0423,0.9901,1.68,0.7,0.4812,999.5781,smooth_accel_decel,0,19.32,19.32
323,3366722,0.0,-0.0862,0.6957,-2.7825,0.7875,0.07,999.6033,smooth_accel_decel,0,19.38,19.38
324,3366782,0.011,-0.0051,0.967,1.89,-0.2975,0.455,999.5178,smooth_accel_decel,0,19.44,19.44
325,3366842,0.0691,0.0612,0.9377,0.3413,-0.945,0.2013,999.511,smooth_accel_decel,0,19.5,19.5
326,3366902,0.0051,0.082,0.9731,-1.5137,-0.9625,0.4638,999.5154,smooth_accel_decel,0,19.56,19.56
327,3366962,0.0456,0.0232,0.9601,0.84,0.8838,0.525,999.4924,smooth_accel_decel,0,19.62,19.62
328,3367022,0.0035,-0.0295,0.9162,1.5312,1.155,-0.1488,999.5232,smooth_accel_decel,0,19.68,19.68
329,3367082,0.0144,-0.0169,0.9097,1.4963,-0.5163,0.1575,999.5374,smooth_accel_decel,0,19.74,19.74
330,3367142,-0.0044,0.101,1.0565,1.0412,-0.035,0.5425,999.5557,smooth_accel_decel,0,19.8,19.8
331,3367202,-0.022,0.0227,0.9182,1.54,-2.205,0.1838,999.6038,smooth_accel_decel,0,19.86,19.86
332,3367262,0.0176,-0.0029,1.1851,0.035,1.0938,-0.8925,999.6262,smooth_accel_decel,0,19.92,19.92
333,3367322,0.1879,-0.0786,1.1041,-2.485,-4.0338,0.1925,999.6438,smooth_accel_decel,0,19.98,19.98
334,3367382,0.0596,-0.0356,1.0513,2.4762,-1.7587,0.6388,999.6824,smooth_accel_decel,0,20.04,20.04
335,3367442,-0.0059,0.0976,0.8666,2.5638,2.2662,0.6913,999.6506,smooth_accel_decel,0,20.1,20.1
336,3367502,0.0193,-0.0207,0.9109,-2.24,-1.2513,-0.0962,999.6892,smooth_accel_decel,0,20.16,20.16
337,3367562,-0.0241,-0.0937,1.047,-2.94,3.605,0.6388,999.6665,smooth_accel_decel,0,20.22,20.22
338,3367622,0.1313,-0.012,0.9894,-0.9187,-1.4875,0.1925,999.6594,smooth_accel_decel,0,20.28,20.28
339,3367682,0.0788,0.0991,1.0638,-0.8662,-2.2575,0.42,999.6616,smooth_accel_decel,0,20.34,20.34
340,3367742,0.0081,0.0263,0.9299,0.2275,-0.07,-0.0787,999.6663,smooth_accel_decel,0,20.4,20.4
341,3367802,0.1662,0.157,0.8522,-2.1962,-0.875,-0.0437,999.6931,smooth_accel_decel,0,20.46,20.46
342,3367862,0.1877,0.1562,1.3701,2.3537,4.76,-0.0437,999.6858,smooth_accel_decel,0,20.52,20.52
343,3367922,0.2238,0.018,1.2991,-0.1225,10.4913,1.0762,999.6863,smooth_accel_decel,0,20.58,20.58
344,3367982,0.1659,-0.0083,1.3047,6.8162,3.3775,-0.1925,999.6846,smooth_accel_decel,0,20.64,20.64
345,3368042,0.2394,0.2025,1.4021,0.805,-4.4887,1.295,999.7166,smooth_accel_decel,0,20.7,20.7
346,3368102,0.121,0.0214,0.9828,-5.9675,2.1175,1.0063,999.6997,smooth_accel_decel,0,20.76,20.76
347,3368162,-0.0819,0.0224,0.8535,-0.2275,2.8875,-0.9538,999.6797,smooth_accel_decel,0,20.82,20.82
348,3368222,0.2035,-0.0254,1.1473,3.185,4.2962,-0.525,999.6448,smooth_accel_decel,0,20.88,20.88
349,3368282,-0.0739,0.04,1.0454,-1.9775,4.3575,-0.07,999.6777,smooth_accel_decel,0,20.94,20.94
350,3368342,-0.0602,0.1066,1.1306,-2.0912,6.8513,0.455,999.6414,smooth_accel_decel,0,21.0,21.0
351,3368402,0.0867,-0.031,0.9402,-1.2075,2.3625,0.2713,999.6802,smooth_accel_decel,0,21.06,21.06
352,3368462,0.0554,0.05,1.1012,0.0262,-4.3488,1.2162,999.6909,smooth_accel_decel,0,21.12,21.12
353,3368522,0.1629,-0.0365,1.0505,2.1175,0.0088,0.2625,999.6892,smooth_accel_decel,0,21.18,21.18
354,3368582,0.0871,-0.0373,0.8262,-1.3125,-2.4588,-0.3325,999.6709,smooth_accel_decel,0,21.24,21.24
355,3368642,0.0869,0.0827,1.0438,1.4,-3.4037,-0.1488,999.6758,smooth_accel_decel,0,21.3,21.3
356,3368702,0.0105,0.0474,0.9453,-1.2162,2.7125,-0.0613,999.7007,smooth_accel_decel,0,21.36,21.36
357,3368762,0.0271,0.0117,0.8348,2.59,1.2687,0.105,999.6926,smooth_accel_decel,0,21.42,21.42
358,3368822,0.0569,0.0825,1.0804,-2.4675,0.9887,-0.4288,999.6863,smooth_accel_decel,0,21.48,21.48
359,3368882,0.063,-0.0924,0.9883,1.2862,-0.4025,0.4988,999.6548,smooth_accel_decel,0,21.54,21.54
360,3368942,0.0874,0.1329,1.1151,2.0387,-1.3737,0.0088,999.6228,smooth_accel_decel,0,21.6,21.6
361,3369002,0.0808,0.0234,0.9712,1.3125,-2.3625,-0.1663,999.5508,smooth_accel_decel,0,21.66,21.66
362,3369062,-0.0166,-0.0171,0.7713,1.6537,-0.6212,-0.07,999.5417,smooth_accel_decel,0,21.72,21.72
363,3369122,-0.0205,-0.0535,0.9248,2.7213,1.2775,-0.56,999.6038,smooth_accel_decel,0,21.78,21.78
364,3369182,0.0081,0.045,0.8699,1.7413,-0.49,-0.3063,999.5928,smooth_accel_decel,0,21.84,21.84
365,3369242,-0.0027,-0.0534,0.9504,2.0825,0.63,0.2362,999.6199,smooth_accel_decel,0,21.9,21.9
366,3369302,0.0342,0.1545,1.0014,2.2137,-3.2113,0.0875,999.6194,smooth_accel_decel,0,21.96,21.96
367,3369362,-0.0134,-0.0619,1.0472,4.445,-4.865,-1.155,999.6187,smooth_accel_decel,0,22.02,22.02
368,3369422,0.0019,0.0847,0.9235,-0.1925,2.59,0.4375,999.634,smooth_accel_decel,0,22.08,22.08
369,3369482,-0.034,0.0203,0.8118,3.8325,0.2887,-0.1925,999.6326,smooth_accel_decel,0,22.14,22.14
370,3369542,0.1521,-0.0279,1.1422,-1.82,-2.3537,0.8225,999.5967,smooth_accel_decel,0,22.2,22.2
371,3369602,0.109,0.2472,0.8613,3.4125,-3.465,0.035,999.6038,smooth_accel_decel,0,22.26,22.26
372,3369662,0.1701,-0.1035,1.12,-1.5312,3.1412,0.455,999.5835,smooth_accel_decel,0,22.32,22.32
373,3369722,0.0359,0.2245,1.0812,0.6388,-0.5863,0.2275,999.6567,smooth_accel_decel,0,22.38,22.38
374,3369782,0.0478,-0.0956,0.9866,-0.49,1.3737,-0.665,999.6426,smooth_accel_decel,0,22.44,22.44
375,3369842,0.1333,-0.0095,1.1187,1.2337,-4.8125,-0.3587,999.6318,smooth_accel_decel,0,22.5,22.5
376,3369902,0.0468,0.0788,1.0031,1.3125,-0.105,0.3938,999.6221,smooth_accel_decel,0,22.56,22.56
377,3369962,0.096,0.1584,0.7854,0.2713,-0.7088,-0.4112,999.6326,smooth_accel_decel,0,22.62,22.62
378,3370022,0.1038,0.0234,1.2054,-0.9275,1.5575,0.6388,999.6345,smooth_accel_decel,0,22.68,22.68
379,3370082,0.0528,0.0456,1.0861,1.1287,3.7013,-0.1312,999.6411,smooth_accel_decel,0,22.74,22.74
380,3370142,0.1183,-0.0198,0.9865,-2.3537,-2.6862,-0.2275,999.6755,smooth_accel_decel,0,22.8,22.8
381,3370202,0.1005,-0.0012,1.0339,0.6562,-0.8838,0.4375,999.6953,smooth_accel_decel,0,22.86,22.86
382,3370262,0.0974,0.0234,1.1153,2.3537,-0.3938,0.9362,999.7219,smooth_accel_decel,0,22.92,22.92
383,3370322,-0.0012,-0.0595,0.804,1.5225,-5.0925,0.4812,999.7288,smooth_accel_decel,0,22.98,22.98
384,3370382,-0.0073,-0.0198,0.9817,3.8238,-0.6475,0.0088,999.7207,smooth_accel_decel,0,23.04,23.04
385,3370442,0.0081,0.0893,0.9756,-1.8288,-1.8637,0.3938,999.6875,smooth_accel_decel,0,23.1,23.1
386,3370502,0.1661,0.0234,1.0707,0.3063,-4.8387,1.1812,999.6567,smooth_accel_decel,0,23.16,23.16
387,3370562,0.0105,0.0427,0.9882,2.4588,-1.6625,0.6913,999.6704,smooth_accel_decel,0,23.22,23.22
388,3370622,0.1801,0.0288,1.0146,-2.8612,0.1925,-0.4025,999.6702,smooth_accel_decel,0,23.28,23.28
389,3370682,0.032,-0.0328,0.9066,1.015,-0.5863,1.0675,999.6421,smooth_accel_decel,0,23.34,23.34
390,3370742,0.062,-0.1305,1.0167,0.1663,1.8463,-0.175,999.6392,smooth_accel_decel,0,23.4,23.4
391,3370802,0.0278,0.0468,0.9686,-0.1838,7.2975,0.7525,999.6238,smooth_accel_decel,0,23.46,23.46
392,3370862,0.1127,0.09,1.0973,1.0063,3.0887,0.6125,999.6099,smooth_accel_decel,0,23.52,23.52
393,3370922,0.0178,-0.1487,0.9228,-0.665,-2.0563,0.2013,999.6328,smooth_accel_decel,0,23.58,23.58
394,3370982,0.0185,-0.0079,0.9955,-3.0625,-1.2075,-0.455,999.6221,smooth_accel_decel,0,23.64,23.64
395,3371042,0.0537,-0.0056,0.9536,-0.7437,0.7262,0.14,999.6448,smooth_accel_decel,0,23.7,23.7
396,3371102,-0.001,0.0854,1.0416,-2.0475,-7.2712,-0.84,999.6699,smooth_accel_decel,0,23.76,23.76
397,3371162,0.0407,-0.0465,0.8086,-1.1025,-4.2175,0.105,999.6865,smooth_accel_decel,0,23.82,23.82
398,3371222,0.0734,0.1196,0.9434,1.3737,-1.8112,-0.2625,999.7126,smooth_accel_decel,0,23.88,23.88
399,3371282,0.0098,-0.0306,0.814,-0.3675,0.035,0.0962,999.7219,smooth_accel_decel,0,23.94,23.94
400,3371342,0.1164,0.0261,1.0876,-0.9275,-2.45,-0.6825,999.7219,smooth_accel_decel,0,24.0,24.0
401,3371402,0.0515,-0.0095,0.8983,-1.5225,-0.1663,0.1575,999.7,smooth_accel_decel,0,24.06,24.06
402,3371462,0.1376,0.0039,1.1602,-2.94,1.6625,0.7613,999.6794,smooth_accel_decel,0,24.12,24.12
403,3371522,-0.0203,0.1306,0.9118,1.9425,-2.1,0.035,999.7104,smooth_accel_decel,0,24.18,24.18
404,3371582,0.1217,-0.2195,1.1011,-2.345,1.26,0.805,999.7258,smooth_accel_decel,0,24.24,24.24
405,3371642,0.1328,0.1637,1.1142,2.625,-0.1925,0.4638,999.7239,smooth_accel_decel,0,24.3,24.3
406,3371702,0.1454,0.049,1.1164,1.4787,-0.245,-0.0525,999.7009,smooth_accel_decel,0,24.36,24.36
407,3371762,0.1042,0.114,1.059,-1.3125,1.295,0.0437,999.6787,smooth_accel_decel,0,24.42,24.42
408,3371822,0.0156,-0.0187,1.0275,0.7962,3.2638,0.0875,999.686,smooth_accel_decel,0,24.48,24.48
409,3371882,-0.0115,-0.0257,0.8888,1.9162,-1.3737,0.1925,999.6663,smooth_accel_decel,0,24.54,24.54
410,3371942,0.0806,-0.0069,0.9831,-0.9275,0.0,0.4725,999.6589,smooth_accel_decel,0,24.6,24.6
411,3372002,0.0012,-0.0566,0.9948,0.4988,-0.595,-0.1488,999.6589,smooth_accel_decel,0,24.66,24.66
412,3372062,0.05,0.0989,1.0898,-4.025,-0.7613,0.0613,999.6975,smooth_accel_decel,0,24.72,24.72
413,3372122,0.0883,-0.0661,1.2262,-1.2162,4.6988,0.5425,999.6934,smooth_accel_decel,0,24.78,24.78
414,3372182,0.0673,0.1932,0.8968,-1.4175,-0.105,0.525,999.7173,smooth_accel_decel,0,24.84,24.84
415,3372242,0.1381,-0.1194,1.1132,-1.7938,-2.1788,-0.0962,999.7307,smooth_accel_decel,0,24.9,24.9
416,3372302,0.0607,0.0295,0.9828,1.9775,0.9013,-0.1312,999.7375,smooth_accel_decel,0,24.96,24.96
417,3372362,0.1749,0.1545,1.1988,-1.2425,1.6537,0.1575,999.7478,smooth_accel_decel,0,25.02,25.02
418,3372422,0.0002,-0.0217,0.7846,0.1488,1.155,0.7,999.7585,smooth_accel_decel,0,25.08,25.08
419,3372482,0.1078,0.1848,0.8447,2.3537,-2.8087,-0.2887,999.7742,smooth_accel_decel,0,25.14,25.14
420,3372542,0.07,-0.1522,1.028,-2.7825,0.91,0.0962,999.7761,smooth_accel_decel,0,25.2,25.2
421,3372602,0.0007,0.2555,1.0876,4.62,1.75,0.42,999.7891,smooth_accel_decel,0,25.26,25.26
422,3372662,0.0658,0.082,1.0067,-4.1475,-4.4012,-0.6388,999.8032,smooth_accel_decel,0,25.32,25.32
423,3372722,0.03,-0.1478,0.9121,5.0225,3.9725,0.595,999.8081,smooth_accel_decel,0,25.38,25.38
424,3372782,0.1212,0.0908,1.0263,0.0088,0.3063,-0.8138,999.821,smooth_accel_decel,0,25.44,25.44
425,3372842,0.1094,-0.0371,1.0433,2.3187,1.5225,0.28,999.8281,smooth_accel_decel,0,25.5,25.5
426,3372902,-0.2149,0.0062,0.6964,2.73,2.4062,0.1663,999.8279,smooth_accel_decel,0,25.56,25.56
427,3372962,0.1191,0.0715,0.8369,-1.1113,1.2425,-0.28,999.8384,smooth_accel_decel,0,25.62,25.62
428,3373022,0.1347,0.0933,0.8849,-1.2687,-5.3375,-0.4375,999.8406,smooth_accel_decel,0,25.68,25.68
429,3373082,0.0467,0.0636,0.9723,0.4462,1.8463,-0.7525,999.8367,smooth_accel_decel,0,25.74,25.74
430,3373142,0.0789,-0.1042,1.0122,2.2662,-0.8662,-0.525,999.8418,smooth_accel_decel,0,25.8,25.8
431,3373202,0.2011,0.1272,0.9831,-2.0125,1.4262,-0.6388,999.8757,smooth_accel_decel,0,25.86,25.86
432,3373262,0.1545,0.0441,1.1375,-2.38,1.33,0.5775,999.8696,smooth_accel_decel,0,25.92,25.92
433,3373322,0.0209,-0.0325,0.8901,0.6825,1.9775,0.035,999.8831,smooth_accel_decel,0,25.98,25.98
434,3373382,0.0869,0.1093,0.9648,-0.525,-1.8463,0.0,999.8787,smooth_accel_decel,0,26.04,26.04
435,3373442,0.1103,-0.0323,1.1302,-1.26,1.5312,-0.2275,999.8682,smooth_accel_decel,0,26.1,26.1
436,3373502,0.0406,-0.1118,0.9511,-1.6537,2.9313,-0.175,999.8562,smooth_accel_decel,0,26.16,26.16
437,3373562,0.0618,-0.0334,1.026,0.035,-0.56,0.595,999.8447,smooth_accel_decel,0,26.22,26.22
438,3373622,-0.0005,0.0412,0.7673,-0.4638,2.275,-0.8575,999.8547,smooth_accel_decel,0,26.28,26.28
439,3373682,0.1007,0.0689,0.9765,-0.5075,0.8925,-0.2887,999.8567,smooth_accel_decel,0,26.34,26.34
440,3373742,0.141,0.1376,0.8866,2.7912,-3.6662,0.2713,999.8613,smooth_accel_decel,0,26.4,26.4
441,3373802,0.1596,-0.0458,1.1639,-0.5512,-2.275,0.77,999.8604,smooth_accel_decel,0,26.46,26.46
442,3373862,-0.0296,0.0446,0.8888,4.55,-4.2875,-0.595,999.845,smooth_accel_decel,0,26.52,26.52
