timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
2330702,0.0073,-0.1959,1.0104,1.7675,0.3063,23.4150,1000.4792,ctr_clock_loop
2330762,0.0517,-0.1457,1.0053,1.9863,-2.4762,23.7738,1000.4702,ctr_clock_loop
2330822,0.0645,-0.1904,0.9917,2.0125,-0.7088,24.1500,1000.4443,ctr_clock_loop
2330882,0.0651,-0.1888,0.9464,1.6275,0.1488,23.6425,1000.4580,ctr_clock_loop
2330942,0.0685,-0.1237,1.0568,2.7562,2.4150,24.1238,1000.4558,ctr_clock_loop
2331002,0.0242,-0.1173,0.8770,-0.4812,0.0613,24.1063,1000.4636,ctr_clock_loop
2331062,0.0803,-0.1501,1.1136,0.3938,1.5575,24.5175,1000.4497,ctr_clock_loop
2331122,0.0642,-0.1801,0.9941,0.4900,0.5075,23.9312,1000.4666,ctr_clock_loop
2331182,0.0913,-0.1530,0.9772,1.4000,1.0938,23.4062,1000.4741,ctr_clock_loop
2331242,0.0503,-0.1528,0.9160,0.4550,-1.2775,23.5462,1000.4688,ctr_clock_loop
2331302,0.0667,-0.1637,1.0121,2.7562,-1.0500,23.9925,1000.4792,ctr_clock_loop
2331362,0.0895,-0.1091,1.0023,2.2662,0.4725,23.9050,1000.4988,ctr_clock_loop
2331422,0.0886,-0.1243,1.0055,2.8000,0.7000,24.1413,1000.4844,ctr_clock_loop
2331482,0.1024,-0.1767,0.9820,0.9712,-0.1138,24.3250,1000.4966,ctr_clock_loop
2331542,0.0954,-0.1767,1.0394,0.2975,0.7788,24.5875,1000.4973,ctr_clock_loop
2331602,0.0387,-0.1225,0.9060,1.0762,0.0525,24.3075,1000.4995,ctr_clock_loop
2331662,0.0232,-0.1273,0.9411,-0.8138,0.4900,24.3425,1000.4951,ctr_clock_loop
2331722,0.0628,-0.1183,1.0333,1.7237,1.3563,24.5088,1000.5056,ctr_clock_loop
2331782,0.1074,-0.1257,1.0980,0.6913,0.9800,25.0775,1000.5042,ctr_clock_loop
2331842,0.0329,-0.2023,0.9973,0.2450,-0.9013,24.8850,1000.5044,ctr_clock_loop
2331902,0.0813,-0.1459,0.9922,1.3737,-1.1025,25.1650,1000.4878,ctr_clock_loop
2331962,0.0681,-0.1344,1.0124,1.0150,-0.6212,25.2350,1000.5024,ctr_clock_loop
2332022,0.0481,-0.1508,0.9729,2.0825,0.5250,25.2437,1000.5073,ctr_clock_loop
2332082,0.0856,-0.1622,1.0826,1.8550,-0.5163,25.5675,1000.5005,ctr_clock_loop
2332142,0.0752,-0.1598,1.0268,1.7500,0.4638,26.0225,1000.4985,ctr_clock_loop
2332202,0.0417,-0.1173,1.0416,2.0475,-0.8400,25.3400,1000.5081,ctr_clock_loop
2332262,0.0720,-0.1108,1.0070,2.5638,0.8050,25.8563,1000.5164,ctr_clock_loop
2332322,0.0659,-0.1608,0.9931,0.4812,-0.1663,25.2525,1000.5066,ctr_clock_loop
2332382,0.0351,-0.0878,0.9899,0.9887,1.8112,25.6637,1000.5056,ctr_clock_loop
2332442,0.0537,-0.1374,0.9809,1.0500,0.5512,25.2525,1000.5063,ctr_clock_loop
2332502,0.0476,-0.1901,0.9614,1.0150,-1.0588,25.5763,1000.5098,ctr_clock_loop
2332562,0.0351,-0.1183,1.0445,1.2950,-0.2100,25.6200,1000.5181,ctr_clock_loop
2332622,0.0672,-0.1446,0.9916,-0.0875,-0.5863,25.3400,1000.5176,ctr_clock_loop
2332682,0.1066,-0.1061,1.0428,0.1750,1.1638,25.6900,1000.5149,ctr_clock_loop
2332742,0.0037,-0.1297,0.9881,1.4612,0.8050,25.4538,1000.5273,ctr_clock_loop
