index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,time_sec_segment
908,3953882,0.1013,0.1286,0.9919,-3.4388,-3.885,-0.1838,999.4441,hard_accel_decel,90.18,2,13.38
909,3953942,0.0367,-0.0988,0.8869,-1.1287,-0.945,1.0063,999.4434,hard_accel_decel,90.24,2,13.44
910,3954002,0.1427,0.1083,1.1258,-0.2975,-0.1838,0.0525,999.4583,hard_accel_decel,90.3,2,13.5
911,3954062,-0.0098,-0.1003,0.5136,-0.035,-0.6388,0.9013,999.4573,hard_accel_decel,90.36,2,13.56
912,3954122,0.0834,0.1608,1.2098,2.0475,-1.0762,-0.0525,999.4619,hard_accel_decel,90.42,2,13.62
913,3954182,-0.0901,-0.1337,0.9116,1.05,5.4338,0.5688,999.5083,hard_accel_decel,90.48,2,13.68
914,3954242,0.0037,0.1244,0.8391,2.2662,-2.7387,-0.385,999.4988,hard_accel_decel,90.54,2,13.74
915,3954302,0.108,-0.0207,1.0031,-5.5738,-0.3938,0.4462,999.45,hard_accel_decel,90.6,2,13.8
916,3954362,0.1076,-0.0996,1.2024,1.1375,1.6625,-0.5425,999.4478,hard_accel_decel,90.66,2,13.86
917,3954422,-0.1315,-0.1013,0.7659,1.7763,-0.6737,-0.6913,999.4641,hard_accel_decel,90.72,2,13.92
918,3954482,0.1342,0.0054,1.2542,-2.8963,1.61,0.2362,999.4622,hard_accel_decel,90.78,2,13.98
919,3954542,0.0596,0.0315,0.9052,-1.2862,2.765,0.7437,999.457,hard_accel_decel,90.84,2,14.04
920,3954602,0.1545,0.1444,0.6385,-1.89,-4.165,0.5775,999.4126,hard_accel_decel,90.9,2,14.1
921,3954662,-0.0146,-0.1598,0.9814,-3.325,8.2775,0.4112,999.4143,hard_accel_decel,90.96,2,14.16
922,3954722,0.1693,0.0202,1.282,-4.55,1.1287,-0.4638,999.3955,hard_accel_decel,91.02,2,14.22
923,3954782,-0.041,0.0239,0.965,0.7525,-7.105,0.735,999.4067,hard_accel_decel,91.08,2,14.28
924,3954842,0.1779,0.1942,1.1485,2.9137,1.4175,-0.0175,999.4187,hard_accel_decel,91.14,2,14.34
925,3954902,0.0995,-0.0278,1.1183,0.5337,5.0225,-0.595,999.4165,hard_accel_decel,91.2,2,14.4
926,3954962,0.0696,-0.0149,0.5661,-1.8813,-3.5963,-0.0175,999.4204,hard_accel_decel,91.26,2,14.46
927,3955022,0.0874,-0.0471,1.2076,-1.05,0.5337,0.8662,999.3899,hard_accel_decel,91.32,2,14.52
928,3955082,0.0098,-0.012,0.6963,1.4525,-1.1287,-0.9887,999.3782,hard_accel_decel,91.38,2,14.58
929,3955142,0.1593,0.1211,1.0235,0.3325,2.31,0.49,999.3989,hard_accel_decel,91.44,2,14.64
930,3955202,0.1215,0.0344,1.0082,-2.695,0.7962,-0.035,999.4058,hard_accel_decel,91.5,2,14.7
931,3955262,-0.0656,0.0159,0.8494,0.7262,3.3338,1.4175,999.4197,hard_accel_decel,91.56,2,14.76
932,3955322,0.0615,-0.0661,1.292,2.0387,7.8663,0.9187,999.4021,hard_accel_decel,91.62,2,14.82
933,3955382,0.1013,-0.1552,0.8394,0.5863,1.7062,0.28,999.4263,hard_accel_decel,91.68,2,14.88
934,3955442,-0.0525,0.0156,0.5788,-0.245,-7.2188,-0.0262,999.4539,hard_accel_decel,91.74,2,14.94
935,3955502,0.1102,-0.0922,1.1295,1.2687,-3.3163,-0.735,999.447,hard_accel_decel,91.8,2,15.0
936,3955562,0.1864,0.0822,1.0814,0.6475,3.2375,-0.3063,999.4226,hard_accel_decel,91.86,2,15.06
937,3955622,-0.031,-0.0736,0.7092,-2.9488,3.4825,0.7962,999.439,hard_accel_decel,91.92,2,15.12
938,3955682,0.1681,0.0991,1.1794,-0.6475,-0.6475,0.3938,999.4629,hard_accel_decel,91.98,2,15.18
939,3955742,0.134,0.1295,1.0872,-0.735,0.3762,0.9538,999.49,hard_accel_decel,92.04,2,15.24
940,3955802,0.1913,0.089,1.0524,0.035,1.225,0.245,999.5056,hard_accel_decel,92.1,2,15.3
941,3955862,0.0522,-0.07,0.5932,-4.3137,-0.8313,-0.3587,999.5154,hard_accel_decel,92.16,2,15.36
942,3955922,0.1588,-0.1062,0.8904,5.7838,3.2025,-0.245,999.5261,hard_accel_decel,92.22,2,15.42
943,3955982,0.1854,0.0883,1.2198,-3.3163,-1.4612,-0.1138,999.541,hard_accel_decel,92.28,2,15.48
944,3956042,0.4694,0.0441,1.9419,3.1937,11.9263,-0.5337,999.5486,hard_accel_decel,92.34,2,15.54
945,3956102,0.0879,-0.1986,1.2305,4.9437,11.7863,-0.7262,999.5527,hard_accel_decel,92.4,2,15.6
946,3956162,0.142,-0.038,1.1119,1.6537,-0.56,-0.3237,999.5491,hard_accel_decel,92.46,2,15.66
947,3956222,0.2169,0.0332,1.07,0.2713,-7.035,2.0738,999.5837,hard_accel_decel,92.52,2,15.72
948,3956282,0.264,0.2796,1.1597,-0.875,-1.1463,0.0,999.5847,hard_accel_decel,92.58,2,15.78
949,3956342,0.1771,0.029,0.8625,-1.0938,-4.2613,0.875,999.5869,hard_accel_decel,92.64,2,15.84
950,3956402,0.2072,-0.0165,1.2525,1.4875,1.5838,0.4812,999.6194,hard_accel_decel,92.7,2,15.9
951,3956462,0.1754,0.2252,0.922,0.7,-5.985,0.2362,999.6379,hard_accel_decel,92.76,2,15.96
952,3956522,0.1613,-0.1603,1.0743,-1.6275,3.9462,0.5512,999.6479,hard_accel_decel,92.82,2,16.02
953,3956582,0.223,-0.0034,1.0707,0.35,8.9075,0.2975,999.6794,hard_accel_decel,92.88,2,16.08
954,3956642,0.1811,-0.0134,1.0797,-0.6037,0.9975,0.3762,999.7109,hard_accel_decel,92.94,2,16.14
955,3956702,0.0264,-0.0098,0.8182,2.5812,3.0712,0.14,999.7041,hard_accel_decel,93.0,2,16.2
956,3956762,0.2711,0.1296,1.039,-6.1163,0.0962,0.735,999.7185,hard_accel_decel,93.06,2,16.26
957,3956822,0.1263,-0.1625,1.0251,-4.1038,1.8637,1.9425,999.7275,hard_accel_decel,93.12,2,16.32
958,3956882,0.2735,-0.0144,1.2099,-0.84,0.0088,0.1663,999.7173,hard_accel_decel,93.18,2,16.38
959,3956942,0.1613,-0.0956,0.721,-2.8438,-1.6625,0.8575,999.718,hard_accel_decel,93.24,2,16.44
960,3957002,0.1729,-0.2245,0.7765,-1.8112,-4.0687,0.8225,999.71,hard_accel_decel,93.3,2,16.5
961,3957062,0.235,0.0748,1.078,-1.225,-1.6187,0.4025,999.6997,hard_accel_decel,93.36,2,16.56
962,3957122,0.212,0.0924,1.0072,0.3063,-3.3425,0.91,999.7197,hard_accel_decel,93.42,2,16.62
963,3957182,0.1829,-0.0239,0.8492,1.9338,2.7037,-0.0088,999.719,hard_accel_decel,93.48,2,16.68
964,3957242,0.2567,-0.037,0.9282,-4.8125,-4.06,-0.2625,999.7031,hard_accel_decel,93.54,2,16.74
965,3957302,0.3435,0.0795,1.371,3.92,4.97,0.455,999.7202,hard_accel_decel,93.6,2,16.8
966,3957362,0.3882,-0.0107,1.1783,-1.9162,-3.71,0.5775,999.7107,hard_accel_decel,93.66,2,16.86
967,3957422,0.1402,0.2342,1.0741,6.93,1.575,0.63,999.7446,hard_accel_decel,93.72,2,16.92
968,3957482,0.2145,-0.174,1.1333,5.7137,1.12,-0.2975,999.7219,hard_accel_decel,93.78,2,16.98
969,3957542,0.2072,0.0766,1.1544,-1.9775,6.5188,0.525,999.7419,hard_accel_decel,93.84,2,17.04
970,3957602,0.207,0.1588,0.8364,6.3875,-0.1138,0.8138,999.7317,hard_accel_decel,93.9,2,17.1
971,3957662,0.2211,-0.0891,1.136,3.3512,1.2337,0.4812,999.7712,hard_accel_decel,93.96,2,17.16
972,3957722,0.1815,0.123,0.8731,4.1475,2.03,-0.1663,999.7502,hard_accel_decel,94.02,2,17.22
973,3957782,0.1778,0.0368,0.9755,0.9362,-0.0787,0.315,999.7847,hard_accel_decel,94.08,2,17.28
974,3957842,0.2374,0.0564,1.0599,1.9512,1.505,0.1838,999.8105,hard_accel_decel,94.14,2,17.34
975,3957902,0.273,-0.0308,0.9053,2.555,0.0175,0.21,999.8193,hard_accel_decel,94.2,2,17.4
976,3957962,0.3579,0.0237,1.0962,4.8562,-3.8238,0.105,999.8394,hard_accel_decel,94.26,2,17.46
977,3958022,0.1544,0.0157,0.9358,5.705,0.9887,-0.9975,999.876,hard_accel_decel,94.32,2,17.52
978,3958082,0.232,0.1391,1.0931,-0.5863,2.975,0.1663,999.8562,hard_accel_decel,94.38,2,17.58
979,3958142,0.306,0.0173,0.9911,-6.335,0.6475,0.2625,999.8696,hard_accel_decel,94.44,2,17.64
980,3958202,0.172,-0.3767,1.2476,-1.2425,11.4187,0.4375,999.8979,hard_accel_decel,94.5,2,17.7
981,3958262,0.3842,0.189,1.3848,4.8125,3.7188,0.3675,999.9172,hard_accel_decel,94.56,2,17.76
982,3958322,0.2819,-0.0041,1.2522,7.6125,-1.0412,1.0938,999.925,hard_accel_decel,94.62,2,17.82
983,3958382,0.3759,0.123,1.27,-4.6988,-8.7325,1.4612,999.8882,hard_accel_decel,94.68,2,17.88
984,3958442,0.0471,0.0307,0.8879,3.92,-4.0075,-0.56,999.887,hard_accel_decel,94.74,2,17.94
985,3958502,0.1586,-0.1296,0.8184,-2.9662,-3.7975,-1.0412,999.8862,hard_accel_decel,94.8,2,18.0
986,3958562,0.1216,0.0988,1.0297,0.4812,-2.6862,-0.2275,999.8784,hard_accel_decel,94.86,2,18.06
987,3958622,0.179,-0.1757,1.0038,-2.24,3.1237,1.1638,999.8855,hard_accel_decel,94.92,2,18.12
988,3958682,0.1432,0.0432,0.8694,-1.68,2.6075,1.9512,999.8918,hard_accel_decel,94.98,2,18.18
989,3958742,0.1673,-0.0986,0.9636,-0.28,-2.45,0.91,999.8984,hard_accel_decel,95.04,2,18.24
990,3958802,0.1942,0.0428,0.9148,-0.2275,-1.82,0.2625,999.8801,hard_accel_decel,95.1,2,18.3
991,3958862,0.1997,-0.072,1.0595,-1.3125,-0.07,0.0262,999.8748,hard_accel_decel,95.16,2,18.36
992,3958922,0.206,-0.0127,1.0026,0.3587,-1.75,0.6913,999.8589,hard_accel_decel,95.22,2,18.42
993,3958982,0.2223,0.0392,1.0492,-1.155,-0.175,0.2275,999.8945,hard_accel_decel,95.28,2,18.48
994,3959042,0.1566,0.0291,0.8904,-2.1175,-0.0088,0.525,999.9182,hard_accel_decel,95.34,2,18.54
995,3959102,0.1964,-0.0134,1.0172,-1.2862,0.9625,0.4988,999.9285,hard_accel_decel,95.4,2,18.6
996,3959162,0.1361,0.0324,0.9109,0.0525,1.6888,0.0437,999.9119,hard_accel_decel,95.46,2,18.66
997,3959222,0.1842,-0.0079,1.0168,-0.7175,-1.9425,0.1838,999.9077,hard_accel_decel,95.52,2,18.72
998,3959282,0.1635,0.0141,0.9894,-0.735,-0.0962,0.3325,999.8938,hard_accel_decel,95.58,2,18.78
999,3959342,0.1376,-0.0529,0.8821,-2.415,-0.3063,-0.0613,999.8567,hard_accel_decel,95.64,2,18.84
1000,3959402,0.16,0.0068,1.0792,-1.575,1.2337,0.3325,999.876,hard_accel_decel,95.7,2,18.9
1001,3959462,0.0653,-0.0928,0.8517,-3.7887,1.1638,0.28,999.8928,hard_accel_decel,95.76,2,18.96
1002,3959522,0.2006,-0.0093,0.9717,-0.4462,0.1663,-0.105,999.915,hard_accel_decel,95.82,2,19.02
1003,3959582,0.1479,-0.0051,1.0478,-1.1812,0.0,-0.2362,999.9302,hard_accel_decel,95.88,2,19.08
1004,3959642,0.1291,0.0608,0.9331,-5.3288,-0.315,-0.0262,999.946,hard_accel_decel,95.94,2,19.14
1005,3959702,0.1527,0.0041,0.793,-1.6975,-4.2613,0.6037,999.9465,hard_accel_decel,96.0,2,19.2
1006,3959762,0.1544,-0.0652,0.9659,-3.9813,0.3762,-0.3413,999.9692,hard_accel_decel,96.06,2,19.26
1007,3959822,0.276,0.0758,1.0778,3.3425,-1.5925,-0.1575,999.959,hard_accel_decel,96.12,2,19.32
1008,3959882,0.1691,-0.0964,1.004,0.3938,1.47,0.1663,999.978,hard_accel_decel,96.18,2,19.38
1009,3959942,0.1901,0.0839,0.9455,1.155,1.5838,-0.0088,999.9866,hard_accel_decel,96.24,2,19.44
1010,3960002,0.203,0.0197,1.0167,-1.1375,1.3125,0.1138,999.9802,hard_accel_decel,96.3,2,19.5
1011,3960062,0.1974,0.0193,1.1349,1.8288,0.0437,0.0875,1000.0034,hard_accel_decel,96.36,2,19.56
1012,3960122,0.1566,-0.0623,0.9967,0.6037,-1.2162,-0.3762,1000.0322,hard_accel_decel,96.42,2,19.62
1013,3960182,0.2552,0.0001,1.1025,-0.3063,-1.7413,-0.455,1000.0161,hard_accel_decel,96.48,2,19.68
1014,3960242,0.2816,0.1304,1.0859,-2.5988,2.4237,0.1838,1000.0107,hard_accel_decel,96.54,2,19.74
1015,3960302,0.3228,-0.0483,1.1114,-1.7675,-1.1375,-0.8925,1000.0208,hard_accel_decel,96.6,2,19.8
1016,3960362,0.2479,-0.031,1.1472,1.3737,0.42,-0.0437,1000.0117,hard_accel_decel,96.66,2,19.86
1017,3960422,0.1588,0.0339,1.0754,0.4288,3.2462,-0.2275,1000.0251,hard_accel_decel,96.72,2,19.92
1018,3960482,-0.043,-0.0525,1.1402,-0.8225,9.2487,0.2887,1000.0151,hard_accel_decel,96.78,2,19.98
1019,3960542,0.1086,-0.1188,0.921,-4.6112,8.085,0.0525,1000.0215,hard_accel_decel,96.84,2,20.04
1020,3960602,0.283,0.0564,1.2981,-0.4638,5.53,-0.0437,1000.0251,hard_accel_decel,96.9,2,20.1
1021,3960662,0.171,0.1283,1.0544,1.995,0.5075,-0.5163,1000.0398,hard_accel_decel,96.96,2,20.16
1022,3960722,0.204,-0.0698,1.2408,0.1925,-1.68,-0.5688,1000.05,hard_accel_decel,97.02,2,20.22
1023,3960782,0.1579,-0.1105,1.0868,1.085,-0.2362,-0.4462,1000.0452,hard_accel_decel,97.08,2,20.28
1024,3960842,0.1362,-0.0666,0.9923,0.6125,-1.1375,0.28,1000.0562,hard_accel_decel,97.14,2,20.34
1025,3960902,0.1549,-0.0661,0.9518,1.4175,-0.1225,-0.0262,1000.072,hard_accel_decel,97.2,2,20.4
1026,3960962,0.1454,0.0273,1.0455,-0.3675,3.4475,-0.77,1000.0725,hard_accel_decel,97.26,2,20.46
1027,3961022,0.1302,-0.0178,0.9009,-0.77,1.8637,-0.0088,1000.0842,hard_accel_decel,97.32,2,20.52
1028,3961082,0.0825,-0.0297,0.8457,4.1825,2.2137,0.6562,1000.0859,hard_accel_decel,97.38,2,20.58
1029,3961142,0.0398,-0.0418,0.7894,1.7675,-2.4588,-0.0787,1000.1067,hard_accel_decel,97.44,2,20.64
1030,3961202,0.1361,0.0407,0.9525,-1.2513,-1.6363,-0.7788,1000.0835,hard_accel_decel,97.5,2,20.7
1031,3961262,0.1847,0.019,1.0119,1.2513,-0.9362,0.4725,1000.0972,hard_accel_decel,97.56,2,20.76
1032,3961322,0.0769,-0.0278,0.8957,-0.5163,2.31,-0.35,1000.1011,hard_accel_decel,97.62,2,20.82
1033,3961382,0.186,0.0268,1.005,-1.3913,0.1575,-0.5863,1000.0869,hard_accel_decel,97.68,2,20.88
1034,3961442,0.1593,0.0373,1.0333,2.1437,0.42,-0.735,1000.1096,hard_accel_decel,97.74,2,20.94
1035,3961502,0.0273,-0.0336,0.6347,6.3787,0.5163,-0.1225,1000.1257,hard_accel_decel,97.8,2,21.0
1036,3961562,0.0483,-0.0016,0.7967,-1.9162,-0.7788,-0.2362,1000.1333,hard_accel_decel,97.86,2,21.06
1037,3961622,0.1305,-0.0327,1.1534,0.5337,1.12,-0.105,1000.1299,hard_accel_decel,97.92,2,21.12
1038,3961682,0.0581,0.0949,0.9911,0.4638,-0.7437,-0.2362,1000.1499,hard_accel_decel,97.98,2,21.18
1039,3961742,0.1116,-0.0061,0.9323,-2.0563,-2.4938,-0.4638,1000.175,hard_accel_decel,98.04,2,21.24
1040,3961802,0.1308,-0.0321,0.9526,-0.4112,-0.3063,-0.9625,1000.1895,hard_accel_decel,98.1,2,21.3
1041,3961862,0.1604,0.0951,1.1017,1.0675,4.7775,-0.42,1000.2029,hard_accel_decel,98.16,2,21.36
1042,3961922,0.0747,0.0402,0.8194,-5.6438,-0.1312,-0.7,1000.1814,hard_accel_decel,98.22,2,21.42
1043,3961982,0.1593,-0.072,1.096,1.0938,4.4538,-0.525,1000.1614,hard_accel_decel,98.28,2,21.48
1044,3962042,0.0395,-0.0442,0.8274,2.8,2.1263,-0.9975,1000.1738,hard_accel_decel,98.34,2,21.54
1045,3962102,0.1396,0.1827,1.1324,-3.0712,2.2838,-1.0412,1000.1768,hard_accel_decel,98.4,2,21.6
1046,3962162,0.0569,0.0364,0.9016,-0.35,-1.5137,-0.455,1000.1597,hard_accel_decel,98.46,2,21.66
1047,3962222,0.0715,0.1164,1.1708,4.6462,-0.6388,-0.0437,1000.1934,hard_accel_decel,98.52,2,21.72
1048,3962282,0.1698,-0.0078,1.0914,-3.955,-0.8662,0.245,1000.1853,hard_accel_decel,98.58,2,21.78
1049,3962342,0.0575,-0.0443,0.814,-0.7525,-0.735,-0.175,1000.1909,hard_accel_decel,98.64,2,21.84
1050,3962402,0.0747,-0.0608,1.0248,0.1925,-1.33,-0.4375,1000.2019,hard_accel_decel,98.7,2,21.9
1051,3962462,0.1555,-0.1203,0.8589,2.1437,-3.2113,0.0175,1000.1787,hard_accel_decel,98.76,2,21.96
1052,3962522,0.2378,0.032,1.043,0.945,-6.1337,0.0262,1000.1965,hard_accel_decel,98.82,2,22.02
1053,3962582,0.2237,0.1573,1.2592,-0.5075,-2.2137,-0.1138,1000.1543,hard_accel_decel,98.88,2,22.08
1054,3962642,0.071,-0.0656,0.9865,0.0787,0.2362,0.5688,1000.1855,hard_accel_decel,98.94,2,22.14
1055,3962702,0.029,0.0437,0.9316,-0.455,0.8138,-0.1138,1000.1946,hard_accel_decel,99.0,2,22.2
1056,3962762,0.11,-0.0572,1.0533,-2.3363,0.1838,-0.385,1000.2017,hard_accel_decel,99.06,2,22.26
1057,3962822,0.0841,-0.0236,0.976,-0.1225,-2.1437,-0.3063,1000.1948,hard_accel_decel,99.12,2,22.32
1058,3962882,0.0486,-0.0115,0.8592,-0.07,-2.31,-0.42,1000.1826,hard_accel_decel,99.18,2,22.38
1059,3962942,0.0625,0.0039,0.8491,0.84,-1.2862,-0.245,1000.1753,hard_accel_decel,99.24,2,22.44
1060,3963002,0.1516,-0.0259,0.9063,-2.4762,1.54,-0.385,1000.1743,hard_accel_decel,99.3,2,22.5
1061,3963062,0.1611,0.0159,1.0214,0.35,1.12,-0.3063,1000.1775,hard_accel_decel,99.36,2,22.56
1062,3963122,0.0712,-0.0422,1.0146,0.2887,0.8313,-0.875,1000.1799,hard_accel_decel,99.42,2,22.62
1063,3963182,0.1403,0.0654,1.0095,0.525,-1.6363,-0.6037,1000.1836,hard_accel_decel,99.48,2,22.68
1064,3963242,0.1108,-0.0325,0.9999,-2.8438,0.2713,0.035,1000.1675,hard_accel_decel,99.54,2,22.74
1065,3963302,0.1037,0.0003,0.9253,-0.7262,0.8487,-0.2188,1000.1697,hard_accel_decel,99.6,2,22.8
1066,3963362,0.0836,-0.0317,0.9188,-2.2225,-1.2075,-0.84,1000.1733,hard_accel_decel,99.66,2,22.86
1067,3963422,0.0702,-0.1212,1.0487,-0.9712,0.07,0.0525,1000.1729,hard_accel_decel,99.72,2,22.92
1068,3963482,0.1306,0.0553,0.9804,0.665,-3.185,-0.2013,1000.1794,hard_accel_decel,99.78,2,22.98
1069,3963542,0.0947,-0.0564,1.0704,0.84,1.5137,0.1312,1000.186,hard_accel_decel,99.84,2,23.04
1070,3963602,0.0615,-0.0382,0.9712,1.1463,0.8838,-0.1488,1000.1624,hard_accel_decel,99.9,2,23.1
1071,3963662,0.1286,0.059,1.0225,-0.0613,1.6888,0.0613,1000.1575,hard_accel_decel,99.96,2,23.16
1072,3963722,0.0892,-0.0776,1.0968,-0.4462,2.3625,0.245,1000.1606,hard_accel_decel,100.02,2,23.22
1073,3963782,0.0647,-0.0034,1.0348,0.0613,2.1613,0.9013,1000.1611,hard_accel_decel,100.08,2,23.28
1074,3963842,0.1108,-0.0651,0.9669,-0.2013,-1.155,0.175,1000.1433,hard_accel_decel,100.14,2,23.34
1075,3963902,0.0748,0.0778,0.9873,-1.47,-0.5688,0.1312,1000.1614,hard_accel_decel,100.2,2,23.4
1076,3963962,0.1757,-0.0239,1.1212,-0.6212,1.5838,-0.0787,1000.1423,hard_accel_decel,100.26,2,23.46
1077,3964022,0.0308,-0.0859,0.9472,1.82,-0.0525,0.8838,1000.1533,hard_accel_decel,100.32,2,23.52
1078,3964082,0.0356,0.0615,1.0331,0.3063,-0.1575,-0.1138,1000.156,hard_accel_decel,100.38,2,23.58
1079,3964142,0.0991,-0.1044,0.9101,1.085,-1.1638,-0.2275,1000.1431,hard_accel_decel,100.44,2,23.64
1080,3964202,0.0466,-0.0719,0.8411,-1.3388,2.2925,0.0437,1000.1636,hard_accel_decel,100.5,2,23.7
1081,3964262,0.0847,0.0441,1.064,1.1025,1.54,0.3063,1000.1641,hard_accel_decel,100.56,2,23.76
1082,3964322,0.1191,-0.0969,1.1102,0.1488,1.0325,0.0787,1000.167,hard_accel_decel,100.62,2,23.82
1083,3964382,0.1554,-0.0084,1.1301,2.17,0.2887,0.1925,1000.1536,hard_accel_decel,100.68,2,23.88
1084,3964442,0.0632,-0.0065,1.0282,1.6625,1.1463,0.2362,1000.1636,hard_accel_decel,100.74,2,23.94
1085,3964502,0.0356,-0.0839,0.8933,-1.05,-1.3125,0.105,1000.1548,hard_accel_decel,100.8,2,24.0
1086,3964562,0.0854,-0.0003,0.9794,1.75,0.1138,0.3237,1000.1743,hard_accel_decel,100.86,2,24.06
1087,3964622,0.0888,-0.0893,0.9897,-0.5337,0.4812,0.4025,1000.1655,hard_accel_decel,100.92,2,24.12
1088,3964682,0.0254,-0.0268,0.9247,-0.6125,0.4638,0.7262,1000.167,hard_accel_decel,100.98,2,24.18
1089,3964742,0.0741,0.0076,1.0873,0.4812,1.0762,0.1575,1000.1675,hard_accel_decel,101.04,2,24.24
1090,3964802,0.0121,-0.1342,0.8352,1.2775,0.9362,0.4638,1000.1836,hard_accel_decel,101.1,2,24.3
1091,3964862,0.0816,-0.0337,0.9609,0.8138,0.35,-0.245,1000.1753,hard_accel_decel,101.16,2,24.36
1092,3964922,0.0427,-0.0159,1.079,2.6512,0.5775,0.49,1000.1799,hard_accel_decel,101.22,2,24.42
1093,3964982,0.0959,0.0569,1.0365,-0.1488,0.4988,0.7788,1000.1775,hard_accel_decel,101.28,2,24.48
1094,3965042,0.0808,-0.0733,0.9772,0.4375,-0.7613,0.2625,1000.1855,hard_accel_decel,101.34,2,24.54
1095,3965102,0.0437,0.0633,0.9633,0.5337,-0.1925,-0.175,1000.1709,hard_accel_decel,101.4,2,24.6
1096,3965162,0.1103,-0.0244,1.0092,-0.4112,-0.525,-0.5163,1000.1726,hard_accel_decel,101.46,2,24.66
1097,3965222,0.0637,0.0003,0.9609,0.91,0.7088,-0.315,1000.1719,hard_accel_decel,101.52,2,24.72
1098,3965282,0.07,-0.0237,0.9956,1.0762,0.77,0.0525,1000.1875,hard_accel_decel,101.58,2,24.78
1099,3965342,0.1193,-0.0251,1.0241,0.3938,0.0875,-0.56,1000.1809,hard_accel_decel,101.64,2,24.84
1100,3965402,0.1025,0.006,0.9628,-1.505,-3.78,-0.595,1000.1812,hard_accel_decel,101.7,2,24.9
1101,3965462,0.0571,0.0476,1.0699,0.3063,0.8313,-0.3938,1000.178,hard_accel_decel,101.76,2,24.96
1102,3965522,0.1676,-0.0078,1.1058,0.2887,0.0787,-1.2862,1000.177,hard_accel_decel,101.82,2,25.02
1103,3965582,0.1175,0.0181,0.9489,1.5575,0.1838,-1.8813,1000.1858,hard_accel_decel,101.88,2,25.08
1104,3965642,0.0949,0.0529,1.0348,-0.77,2.9488,-2.1175,1000.187,hard_accel_decel,101.94,2,25.14
1105,3965702,0.0944,0.037,1.1158,2.065,0.2362,-2.59,1000.1819,hard_accel_decel,102.0,2,25.2
1106,3965762,0.0586,0.1303,1.0051,-1.295,1.3388,-3.2462,1000.1858,hard_accel_decel,102.06,2,25.26
1107,3979742,0.0015,0.0361,1.0099,0.63,0.07,0.6825,1000.1851,hard_accel_decel,116.04,3,0.0
1108,3979802,0.0066,0.0598,1.003,-0.245,-0.7,0.6212,1000.189,hard_accel_decel,116.1,3,0.06
1109,3979862,0.0071,0.0776,1.0058,0.525,-0.1312,-0.0175,1000.1919,hard_accel_decel,116.16,3,0.12
1110,3979922,0.0334,0.0837,0.9983,0.3413,-0.455,-0.4025,1000.1946,hard_accel_decel,116.22,3,0.18
1111,3979982,0.0093,0.0462,1.0006,0.1312,0.1663,-0.5163,1000.1907,hard_accel_decel,116.28,3,0.24
1112,3980042,-0.0108,0.0193,0.9892,-0.455,-0.245,-0.315,1000.2012,hard_accel_decel,116.34,3,0.3
1113,3980102,-0.0418,0.0218,0.964,-0.105,-0.7437,-0.0525,1000.2,hard_accel_decel,116.4,3,0.36
1114,3980162,-0.0802,0.0415,0.9774,1.12,0.1663,0.2537,1000.1865,hard_accel_decel,116.46,3,0.42
1115,3980222,-0.1086,0.0346,0.9984,0.6475,1.1113,0.315,1000.187,hard_accel_decel,116.52,3,0.48
1116,3980282,-0.1927,0.0777,0.9948,1.5312,2.8,0.07,1000.1853,hard_accel_decel,116.58,3,0.54
1117,3980342,-0.2037,0.0598,1.0126,0.875,1.7325,0.0262,1000.1763,hard_accel_decel,116.64,3,0.6
1118,3980402,-0.1923,0.0791,1.0002,0.49,1.3388,-0.07,1000.1731,hard_accel_decel,116.7,3,0.66
1119,3980462,-0.2283,0.082,0.997,0.805,1.0938,-0.3325,1000.1768,hard_accel_decel,116.76,3,0.72
1120,3980522,-0.2547,0.0505,1.0014,0.2188,0.6037,0.0875,1000.1577,hard_accel_decel,116.82,3,0.78
1121,3980582,-0.2459,0.0986,0.9992,0.9275,1.2862,-0.3762,1000.1497,hard_accel_decel,116.88,3,0.84
1122,3980642,-0.2671,0.0407,1.0219,-0.4638,-0.56,-0.105,1000.1494,hard_accel_decel,116.94,3,0.9
1123,3980702,-0.2889,0.04,1.0031,0.3325,0.665,0.0088,1000.1235,hard_accel_decel,117.0,3,0.96
1124,3980762,-0.3008,0.0382,0.9401,0.5075,-0.91,-0.0525,1000.125,hard_accel_decel,117.06,3,1.02
1125,3980822,-0.2769,0.0781,1.0289,-0.7262,0.2713,-0.3237,1000.1064,hard_accel_decel,117.12,3,1.08
1126,3980882,-0.3199,0.1382,0.9941,1.3475,0.21,0.1575,1000.0947,hard_accel_decel,117.18,3,1.14
1127,3980942,-0.2979,0.0711,1.0024,-0.4025,1.5575,-0.1663,1000.0566,hard_accel_decel,117.24,3,1.2
1128,3981002,-0.2825,0.0195,0.9416,0.0875,-1.75,-0.2275,1000.0698,hard_accel_decel,117.3,3,1.26
1129,3981062,-0.3479,0.0486,0.8616,-0.56,-1.6888,-0.3587,1000.0974,hard_accel_decel,117.36,3,1.32
1130,3981122,-0.2749,0.172,1.0294,1.4262,-1.785,-0.42,1000.1003,hard_accel_decel,117.42,3,1.38
1131,3981182,-0.2818,0.0201,0.9035,-1.6975,-0.8662,-0.7525,1000.0913,hard_accel_decel,117.48,3,1.44
1132,3981242,-0.3048,-0.0034,0.9696,-1.61,-0.84,-0.7788,1000.0825,hard_accel_decel,117.54,3,1.5
