,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
201,23102,0.0038,-0.106,1.0053,0.8313,-1.2425,18.9,1001.0549,left_turn,17.1,1,4.32
202,23162,-0.003,-0.0845,0.9352,0.7788,-1.0762,17.9638,1001.0557,left_turn,17.16,1,4.38
203,23222,-0.0091,-0.0878,1.0316,1.9688,1.1988,17.3687,1001.0557,left_turn,17.22,1,4.44
204,23282,0.0051,-0.0898,0.9805,1.5225,-0.42,16.31,1001.0562,left_turn,17.28,1,4.5
205,23342,-0.0168,-0.0187,1.0231,2.0125,-0.63,15.4525,1001.0535,left_turn,17.34,1,4.56
206,23402,-0.0188,-0.0378,1.0468,2.275,1.7763,14.1138,1001.051,left_turn,17.4,1,4.62
207,23462,-0.0288,-0.0198,0.9529,2.0213,0.035,12.5125,1001.0496,left_turn,17.46,1,4.68
208,23522,-0.0198,-0.0025,0.9919,0.3413,-0.42,11.5413,1001.0605,left_turn,17.52,1,4.74
209,23582,0.0017,0.0302,0.9945,1.085,0.4462,10.7362,1001.0544,left_turn,17.58,1,4.8
210,23642,-0.0145,-0.0071,0.9825,-0.1488,0.0,9.1875,1001.0515,left_turn,17.64,1,4.86
211,23702,-0.0058,0.0547,1.0856,0.3762,-0.3762,7.7525,1001.0481,left_turn,17.7,1,4.92
212,23762,-0.0329,-0.0256,1.0321,1.1463,0.7525,7.0525,1001.0439,left_turn,17.76,1,4.98
213,23822,-0.0339,0.0329,1.0007,1.4088,0.385,5.9325,1001.0413,left_turn,17.82,1,5.04
214,23882,-0.0417,0.0305,0.9365,1.12,0.2713,4.9437,1001.0454,left_turn,17.88,1,5.1
215,23942,-0.0088,0.0161,1.0556,0.7613,0.175,4.1388,1001.0369,left_turn,17.94,1,5.16
216,24002,-0.0156,0.0837,1.0591,0.315,-0.665,3.0712,1001.0391,left_turn,18.0,1,5.22
217,24062,-0.0307,0.0486,1.008,0.7088,-0.3938,2.1263,1001.0361,left_turn,18.06,1,5.28
218,24122,-0.0402,0.022,0.9426,1.5225,0.3938,1.4612,1001.0364,left_turn,18.12,1,5.34
219,24182,-0.0093,0.0481,0.9997,-0.175,-0.4025,1.0325,1001.0393,left_turn,18.18,1,5.4
220,24242,-0.0364,0.0203,1.0329,0.0787,-0.4638,0.6388,1001.0325,left_turn,18.24,1,5.46
221,54602,0.0447,0.0503,0.9926,-1.0063,0.875,0.77,1001.0371,left_turn,48.6,2,0.0
222,54662,0.049,-0.0229,0.9762,-1.1812,0.1663,1.2775,1001.0435,left_turn,48.66,2,0.06
223,54722,0.067,-0.0515,1.0474,-1.0063,-0.0088,1.7062,1001.0393,left_turn,48.72,2,0.12
224,54782,0.0716,-0.0217,0.9898,0.28,0.0175,1.8112,1001.0308,left_turn,48.78,2,0.18
225,54842,0.0639,-0.029,1.0122,-0.7,-0.63,2.625,1001.0315,left_turn,48.84,2,0.24
226,54902,0.0495,-0.0456,0.9511,-1.0412,-1.015,3.4213,1001.0349,left_turn,48.9,2,0.3
227,54962,0.073,-0.0737,1.0472,0.2188,0.4112,3.9813,1001.0405,left_turn,48.96,2,0.36
228,55022,0.0366,-0.071,0.9852,-0.8138,-0.8487,4.1388,1001.0339,left_turn,49.02,2,0.42
229,55082,0.0602,-0.0242,0.9867,0.7437,-0.14,4.3925,1001.0378,left_turn,49.08,2,0.48
230,55142,0.0757,-0.0268,0.9735,0.07,-1.3125,5.2675,1001.0376,left_turn,49.14,2,0.54
231,55202,0.0766,-0.062,1.0188,-0.2975,-0.3587,6.475,1001.0386,left_turn,49.2,2,0.6
232,55262,0.0488,-0.0788,0.995,-0.7262,1.085,7.28,1001.041,left_turn,49.26,2,0.66
233,55322,0.1127,-0.0673,1.0406,-0.3413,0.84,7.6475,1001.0444,left_turn,49.32,2,0.72
234,55382,0.1174,-0.1084,1.0565,-0.945,-0.2188,8.4963,1001.0479,left_turn,49.38,2,0.78
235,55442,0.0805,-0.1172,1.0131,-0.3063,0.6562,9.6775,1001.0369,left_turn,49.44,2,0.84
236,55502,0.0759,-0.1319,0.9995,-0.3762,-0.1138,10.71,1001.0442,left_turn,49.5,2,0.9
237,55562,0.0768,-0.1516,0.9933,-0.105,0.0088,12.075,1001.043,left_turn,49.56,2,0.96
238,55622,0.07,-0.1624,0.9676,0.7437,1.05,13.0725,1001.0427,left_turn,49.62,2,1.02
239,55682,0.1003,-0.1627,0.9786,-0.98,-0.4025,14.525,1001.0469,left_turn,49.68,2,1.08
