timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1133702,0.0071,0.0917,1.0538,1.8637,0.7875,0.3325,1001.3911,hard_accel_decel3
1133762,-0.0769,0.1050,1.0135,0.4725,0.5688,0.1400,1001.3816,hard_accel_decel3
1133822,-0.1771,0.0680,1.0211,-0.4638,3.8588,0.5775,1001.3818,hard_accel_decel3
1133882,-0.2076,0.0078,0.9237,-1.7675,2.2750,0.3500,1001.3743,hard_accel_decel3
1133942,-0.2582,-0.0575,0.9353,2.0125,2.6862,1.0850,1001.3738,hard_accel_decel3
1134002,-0.2930,-0.0012,0.9541,0.6913,2.5812,0.0787,1001.3674,hard_accel_decel3
1134062,-0.3052,0.0974,0.9948,2.2225,2.9838,-0.9450,1001.3657,hard_accel_decel3
1134122,-0.2674,0.1571,1.1203,0.2275,-2.5287,-3.2550,1001.3508,hard_accel_decel3
1134182,-0.2794,-0.0326,0.9181,-0.9100,-0.3150,0.2887,1001.3481,hard_accel_decel3
1134242,-0.3777,0.0981,0.9939,3.3775,2.9225,-1.3212,1001.3401,hard_accel_decel3
1134302,-0.3415,0.0957,1.1234,2.5200,0.9100,-0.1138,1001.3364,hard_accel_decel3
1134362,-0.3145,-0.0336,1.0170,2.3187,-4.2438,2.0387,1001.3286,hard_accel_decel3
1134422,-0.2838,0.1881,1.0304,-3.6312,-2.6775,0.3413,1001.3193,hard_accel_decel3
1134482,-0.2836,0.1095,1.0346,-1.1375,-0.8838,-0.0613,1001.3057,hard_accel_decel3
1134542,-0.3248,-0.0059,1.0357,-5.5037,-2.7650,-0.1575,1001.3049,hard_accel_decel3
1134602,-0.3436,0.0556,1.1405,0.7437,0.9362,-0.4288,1001.2935,hard_accel_decel3
1134662,-0.3819,-0.0168,0.9038,-0.1050,0.4288,0.0787,1001.2913,hard_accel_decel3
1134722,-0.4005,0.0275,0.8486,1.6187,-1.8637,-0.3762,1001.2844,hard_accel_decel3
1134782,-0.2535,0.2616,1.0680,2.3450,-0.3237,-0.3413,1001.2815,hard_accel_decel3
1134842,-0.2645,-0.0671,0.9525,-3.6050,-5.3900,-0.1312,1001.2661,hard_accel_decel3
1134902,-0.1655,0.1508,1.2910,3.7975,3.3863,0.3413,1001.2566,hard_accel_decel3
1134962,-0.2725,0.2048,1.1761,1.8813,2.4062,-0.9275,1001.2559,hard_accel_decel3
1135022,-0.2729,-0.0540,1.0655,0.3500,3.6925,0.2100,1001.2278,hard_accel_decel3
1135082,-0.4111,0.0892,0.8747,0.4725,-4.1737,0.5688,1001.2317,hard_accel_decel3
1135142,-0.3614,0.0783,0.8943,2.1700,-2.3363,-0.0613,1001.2124,hard_accel_decel3
1135202,-0.2108,0.1301,1.0386,-1.5400,-1.0237,-0.0962,1001.2056,hard_accel_decel3
1135262,-0.1893,-0.0034,1.1037,-1.8550,0.5950,-0.5075,1001.1934,hard_accel_decel3
1135322,-0.3504,0.2118,0.9470,5.6613,6.2300,-0.8400,1001.1953,hard_accel_decel3
1135382,-0.1857,-0.0410,1.1129,4.3488,1.3038,0.3762,1001.1626,hard_accel_decel3
1135442,-0.2165,-0.0214,1.0548,4.6638,-1.5400,-0.8487,1001.1609,hard_accel_decel3
1135502,-0.2699,0.1381,1.0602,5.1625,0.7175,0.2100,1001.1497,hard_accel_decel3
1135562,-0.2738,0.1611,0.9769,0.6475,-1.5488,-0.5163,1001.1428,hard_accel_decel3
1135622,-0.1889,0.0112,0.7502,-1.9425,1.6013,-0.1138,1001.1135,hard_accel_decel3
1135682,-0.1415,0.1191,1.2651,-0.9712,-3.9725,0.0000,1001.1206,hard_accel_decel3
1135742,-0.2933,0.0944,1.1195,-0.9887,3.9900,-0.0088,1001.0933,hard_accel_decel3
1135802,-0.2218,0.1135,0.9260,1.3563,-3.5525,0.4462,1001.0925,hard_accel_decel3
1135862,-0.2721,-0.0269,0.9274,1.4700,-0.0525,0.0787,1001.0991,hard_accel_decel3
1135922,-0.2911,0.0637,0.9432,1.9338,2.6075,0.4025,1001.0764,hard_accel_decel3
1135982,-0.2671,0.0495,0.9148,-0.7962,-3.0975,0.1925,1001.0881,hard_accel_decel3
1136042,-0.4170,0.2335,1.0846,-0.2013,3.7625,0.3762,1001.0708,hard_accel_decel3
1136102,-0.3062,0.0439,1.0415,-4.8300,1.5137,-0.0437,1001.0603,hard_accel_decel3
1136162,-0.3497,0.0390,0.9714,2.3187,-1.4350,0.2975,1001.0535,hard_accel_decel3
1136222,-0.3843,0.0588,0.8919,1.3737,1.5838,0.4462,1001.0254,hard_accel_decel3
1136282,-0.3719,-0.0976,0.9408,1.1550,2.4588,1.1638,1001.0261,hard_accel_decel3
1136342,-0.4436,-0.0415,0.8462,-3.1325,-1.8550,0.8487,1001.0007,hard_accel_decel3
1136402,-0.2145,0.0800,1.0529,4.5675,-1.4963,0.3325,1000.9917,hard_accel_decel3
1136462,-0.3580,0.0471,0.9521,-0.5600,1.8375,0.3762,1000.9792,hard_accel_decel3
1136522,-0.3650,-0.0437,0.9111,1.9162,-0.5600,0.5775,1000.9688,hard_accel_decel3
1136582,-0.3830,-0.0188,0.8735,-0.5775,-1.1025,-0.0088,1000.9573,hard_accel_decel3
1136642,-0.4029,0.0966,1.0091,1.0675,-2.8350,0.9975,1000.9102,hard_accel_decel3
1136702,-0.3062,-0.0034,0.8759,2.9313,-0.6475,-0.3237,1000.9368,hard_accel_decel3
1136762,-0.1874,0.0581,1.0720,-4.5675,0.7875,0.5425,1000.8997,hard_accel_decel3
1136822,-0.3012,0.0622,1.0094,0.8487,-1.0237,0.8487,1000.9133,hard_accel_decel3
1136882,-0.3865,-0.1071,0.6303,-1.1988,-2.5988,1.1988,1000.9148,hard_accel_decel3
1136942,-0.2830,-0.0764,1.0166,-0.2713,3.1237,1.9425,1000.8403,hard_accel_decel3
1137002,-0.3644,-0.1257,0.8891,-0.3938,-1.0938,1.4175,1000.8494,hard_accel_decel3
1137062,-0.3481,0.0781,1.0251,0.3587,3.2900,0.3587,1000.8413,hard_accel_decel3
1137122,-0.5073,0.0461,0.6407,-0.4112,0.5425,0.7350,1000.8191,hard_accel_decel3
1137182,-0.4185,0.1167,0.9218,1.5050,-3.2200,-0.1312,1000.8184,hard_accel_decel3
1137242,-0.1737,0.0708,1.0529,1.3737,-2.2838,0.2362,1000.7725,hard_accel_decel3
1137302,-0.1979,0.0763,1.1280,2.3363,0.4200,0.5163,1000.7705,hard_accel_decel3
1137362,-0.3340,-0.0235,0.7876,-5.0487,1.3913,1.1725,1000.7649,hard_accel_decel3
1137422,-0.2299,0.0330,1.0973,-3.2550,0.0350,0.6562,1000.7822,hard_accel_decel3
1137482,-0.3134,0.1169,0.9077,2.1700,0.2275,0.1750,1000.7446,hard_accel_decel3
1137542,-0.2641,0.0686,1.0529,-3.2462,-0.9800,0.0000,1000.7305,hard_accel_decel3
