timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
711182,-0.0143,0.0427,0.8842,-0.3850,-1.7325,2.0738,1000.8728,right_turn
711242,0.0274,-0.0007,0.8955,-1.0500,-0.0700,1.7062,1000.8740,right_turn
711302,0.0293,0.0087,0.9193,-1.2513,1.3737,1.0412,1000.8662,right_turn
711362,0.0301,-0.0029,1.0177,-0.3237,0.0525,1.2075,1000.8699,right_turn
711422,0.0578,0.0168,1.0228,-0.1312,0.1838,1.1725,1000.8782,right_turn
711482,0.0449,0.0078,1.0354,0.8225,0.6388,1.3212,1000.8867,right_turn
711542,0.0052,0.0364,1.0174,0.7700,1.1113,1.3737,1000.8772,right_turn
711602,0.0085,-0.0034,0.9806,0.4200,0.3325,0.7000,1000.8857,right_turn
711662,0.0171,0.0417,1.0243,1.4875,-1.0412,0.3325,1000.8767,right_turn
711722,0.0181,-0.0271,1.0380,1.2425,-0.0787,0.0175,1000.8848,right_turn
711782,0.0075,0.0419,0.9409,0.1663,-1.4088,-0.0787,1000.8845,right_turn
711842,0.0224,-0.0259,1.0314,0.6825,0.3762,0.1400,1000.8762,right_turn
711902,0.0278,0.0375,1.0253,0.6913,-0.8313,-0.3325,1000.8855,right_turn
711962,0.0232,0.0088,0.9621,-0.7175,-1.1025,-0.2537,1000.8796,right_turn
712022,0.0398,0.0229,1.0570,-0.0875,0.4725,-0.2450,1000.8867,right_turn
712082,0.0301,0.0544,1.0577,-0.6125,-0.2800,-0.3762,1000.8855,right_turn
712142,-0.0049,0.0159,0.9798,1.0675,-0.3850,-0.2275,1000.8835,right_turn
712202,0.0198,0.0236,1.0072,0.5950,0.1575,-0.6125,1000.8811,right_turn
712262,0.0168,0.0201,1.0188,1.5225,-0.2887,-0.4025,1000.8789,right_turn
712322,0.0268,0.0261,1.0386,1.6100,0.3063,-0.3063,1000.8716,right_turn
712382,0.0147,0.0012,1.0131,1.4963,-0.8050,-0.6913,1000.8726,right_turn
