label,duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
hard_accel,6.54,110,1.0484181076379118,1.4399255605759629,0.7263386331457249,0.7135869274302378,3.8378609926792904,13.720331278070512,0.7256009164823319,12.99473036158818,-0.2422909090909091,0.1217765192906338,-0.4787,0.0991,0.5778,0.4787,-0.1649999999999999,0.2912,-0.3447,-0.0015137614678899,0.8306666666666703,-1.3611666666666669,1,3,0.0215272727272727,0.1390468008526486,-0.4441,0.4111,0.8552,0.4441,-0.1515,0.4769,-0.5243,-0.0013899082568807,0.9635000000000064,-1.5271666666666557,2,34,0.9999690909090908,0.1671239499060308,0.619,1.4349,0.8159000000000001,1.4349,-0.3276000000000001,0.6747000000000001,-0.4563999999999999,-0.0030055045871559,1.657499999999997,-1.6848750000000088,2,0,0.0176554545454545,2.7238073260876723,-9.3888,7.3063,16.6951,9.3888,5.9063,9.4151,-12.7226,0.05418623853211,25.8418333333335,-21.393999999999835,1,25,0.1111254545454544,3.594756025979872,-11.83,11.3837,23.2137,11.83,-0.5337,15.1288,-15.7938,-0.0048963302752293,35.991666666666276,-34.57716666666663,2,25,0.2695790909090909,0.63942934322069,-0.9887,1.855,2.8437,1.855,0.4463,1.8812,-2.7213,0.004094495412844,5.877166666666664,-5.396000000000001,1,0
hard_accel,7.14,120,1.032543331073948,1.3810193373012558,0.3844399693060022,0.9965793679952536,3.2725574384865683,17.776695091608,0.278101384390657,17.498593707217346,-0.256185,0.1468536038018128,-0.5233,0.1359,0.6592,0.5233,0.0023,0.2435,-0.1987999999999999,1.932773109243718e-05,0.7480555555555604,-0.7584999999999993,0,2,0.0280833333333333,0.0833674092794779,-0.1968,0.3054,0.5022,0.3054,-0.1674,0.3696,-0.4996,-0.0014067226890756,0.8830000000000042,-0.8756666666666658,1,23,0.984575,0.1314813794849312,0.3714,1.3759,1.0045,1.3759,-0.0837999999999999,0.6289999999999999,-0.9884,-0.0007042016806722,0.9046250000000136,-0.8623333333333356,1,0,0.0893266666666666,2.175460695099217,-5.2587,6.4138,11.6725,6.4138,2.3975,7.2537,-11.34,0.0201470588235294,24.558166666666697,-20.066666666666823,2,21,0.2673849999999999,3.4474497842461984,-17.4825,12.425,29.9075,17.4825,1.8987,21.98,-18.838800000000003,0.0159554621848739,47.23533333333372,-48.33166666666698,2,22,0.4205149999999999,0.7226787908407803,-1.4438,2.1175,3.5613,2.1175,-0.1574999999999999,1.6538,-1.2862,-0.0013235294117647,4.987499999999995,-5.512500000000015,2,0
hard_accel,6.54,110,1.0507801206099503,1.5204369832387,0.5129246630841608,1.0075123201545393,3.712348920183989,10.564554019455814,0.33843389310174,10.226120126354074,-0.2184072727272727,0.1334060221114962,-0.4854,0.185,0.6704,0.4854,0.1086999999999999,0.4705,-0.4924,0.000997247706422,1.0496666666666736,-0.8931666666666662,0,4,0.0298599999999999,0.1121679492726719,-0.3216,0.3417,0.6633,0.3417,-0.0015,0.4609,-0.4128,-1.3761467889906868e-05,1.0604999999999989,-0.8753333333333301,2,34,1.008501818181818,0.2062500984628369,0.3152,1.5151,1.1999,1.5151,0.3521000000000001,1.1425,-1.1999,0.0032302752293577,2.554861111111127,-1.4841666666666526,2,0,0.2637672727272727,2.619883129479273,-8.4613,5.7225,14.1838,8.4613,-1.4875,9.8174,-9.3187,-0.0136467889908257,21.303888888889027,-26.031499999999696,2,23,0.21485,3.208014057192828,-8.1987,8.9163,17.115000000000002,8.9163,1.61,12.1275,-11.48,0.0147706422018348,49.88680555555589,-40.81883333333338,2,26,0.1953590909090909,0.6512593107042559,-1.365,1.8725,3.2375,1.8725,1.3562,2.0911999999999997,-2.0125,0.0124422018348623,5.701999999999995,-8.998000000000005,2,0
hard_accel,5.94,100,1.0373065662721035,1.4229831306097764,0.7236861819877453,0.6992969486220312,2.4571728460397892,8.051535315702218,0.3836510523900592,7.667884263312159,-0.261481,0.1312128525170326,-0.4414,0.0742,0.5156000000000001,0.4414,0.0006999999999999,0.2292,-0.205,7.070707070706012e-06,0.6599999999999955,-0.6943333333333332,0,2,0.026672,0.0639732600072842,-0.1343,0.1986,0.3329,0.1986,0.0568,0.2455,-0.261,0.0005737373737373,0.5516666666666661,-0.506666666666667,2,20,0.991671,0.1240411729420859,0.6849,1.3867,0.7018000000000001,1.3867,0.2737,0.5477999999999998,-0.4729000000000001,0.0027646464646464,1.300555555555544,-1.2261666666666589,2,0,0.2324919999999999,1.7209918227803316,-3.6488,4.1213,7.770099999999999,4.1213,4.8213,6.4925,-5.3113,0.0487,17.029708333333204,-12.833333333333462,1,16,-0.0596779999999999,2.241564687308822,-7.6825,5.1188,12.8013,7.6825,3.3512999999999997,9.765,-10.3687,0.033851515151515,23.18741666666667,-24.00399999999984,2,18,0.296451,0.4011041824146253,-0.455,1.6187,2.0737,1.6187,-0.2799999999999999,1.7412,-1.4962,-0.0028282828282828,2.9894999999999943,-3.2228333333333774,2,0
hard_accel,5.7,96,1.0180973402270446,2.0956528457738415,0.5007242554540373,1.594928590319804,4.297082605643773,21.530971671756944,0.4084055949665724,21.12256607679037,-0.2204895833333333,0.1656154229273454,-0.5719,0.4331,1.005,0.5719,0.1444,0.6789,-0.7132000000000001,0.00152,2.79800000000001,-2.742499999999997,1,6,0.0170114583333333,0.1198454591457301,-0.4468,0.5292,0.976,0.5292,-0.2944,0.4895,-0.5354,-0.003098947368421,2.263666666666671,-1.6028333333333316,1,21,0.9688572916666668,0.2053564176305707,0.2713,1.9986,1.7273,1.9986,0.0930999999999998,1.2049,-1.189,0.0009799999999999,1.678000000000014,-3.275166666666663,1,0,-0.1550395833333333,3.45656924038483,-8.7937,13.3,22.0937,13.3,-1.8638,20.2475,-18.8125,-0.019618947368421,44.75633333333329,-37.55200000000016,1,22,-0.0843052083333334,4.134213179729158,-13.5013,15.9513,29.4526,15.9513,3.5963000000000003,24.2725,-27.1338,0.037855789473684,37.77055555555524,-52.368833333333285,1,20,0.3778031249999999,1.858997133400192,-6.72,10.1237,16.8437,10.1237,-0.3063,11.6901,-9.1788,-0.0032242105263157,25.41883333333331,-35.729166666666636,1,3
hard_accel,5.52,93,1.0461457737379718,1.5655917060332174,0.7756583590731168,0.7899333469601006,4.00330930536687,15.17301560567312,0.2790272208943063,14.893988384778812,-0.2712838709677419,0.1432502426512267,-0.5893,0.0978,0.6871,0.5893,-0.1313,0.4175999999999999,-0.4095000000000001,-0.0014271739130434,1.0503333333333322,-0.9026666666666712,1,3,0.0094548387096774,0.101285631965431,-0.2582,0.3499,0.6081,0.3499,0.0810999999999999,0.3594,-0.3991,0.0008815217391304,0.8228333333333303,-0.9915000000000064,1,26,0.9915806451612904,0.1658178081235052,0.6076,1.5589,0.9513,1.5589,-0.2907,0.4504,-0.7481,-0.0031597826086956,1.1493333333333489,-1.2043333333333468,1,0,0.5403408602150537,3.0166866296606227,-5.985,8.3562,14.3412,8.3562,-0.3326,9.415,-11.6024,-0.0036152173913043,25.272666666666677,-30.449999999999967,1,18,-0.0084752688172042,3.5528335576555596,-9.5463,15.1462,24.692500000000003,15.1462,-6.2036999999999995,11.1913,-18.7425,-0.0674315217391304,46.89999999999995,-47.23533333333329,2,19,0.4395645161290323,0.9199893252742192,-1.3212,5.0662,6.3874,5.0662,0.175,5.0137,-5.2587,0.0019021739130435,8.458499999999992,-8.006500000000017,1,0
hard_accel,6.66,112,1.0445384076911943,1.3297375004112657,0.659386631650961,0.6703508687603045,3.0543661636299384,13.030009677279596,0.3006837042475032,12.729325973032092,-0.2484187499999999,0.1418366974529842,-0.4624,0.0817,0.5441,0.4624,0.0771,0.2437,-0.1893999999999999,0.0006945945945945,0.8841666666666593,-0.7520000000000001,0,1,0.0340982142857142,0.0788168146213279,-0.2177,0.2796,0.4973,0.2796,-0.0458999999999999,0.3614,-0.4125,-0.0004135135135135,0.8333333333333309,-0.6076666666666679,2,25,1.0002714285714285,0.1171578887144646,0.546,1.325,0.7789999999999999,1.325,0.1341000000000001,0.5234999999999999,-0.4162999999999999,0.0012081081081081,1.0328333333333433,-1.1603333333333363,2,0,0.2579741071428571,2.5321094284077907,-6.9563,9.7563,16.7126,9.7563,-2.135,14.7001,-8.6451,-0.0192342342342342,21.335166666666503,-32.56483333333343,2,12,0.0823437499999999,2.84449708206398,-8.7413,8.6275,17.3688,8.7413,-2.8438,12.1712,-9.45,-0.0256198198198197,39.09799999999987,-39.22933333333346,2,15,0.2419508928571428,0.5754604623977041,-1.435,2.6075,4.0425,2.6075,-0.0788,2.2838,-2.345,-0.0007099099099098,7.481166666666634,-7.291500000000024,2,0
hard_accel,6.36,107,1.0374483892669102,1.3764369655018711,0.7470814881925532,0.6293554773093182,3.5258163209007907,8.767866758796007,0.4484285115823926,8.319438247213615,-0.2413130841121495,0.1206984876522096,-0.5073,0.1588,0.6660999999999999,0.5073,0.1076,0.3063,-0.2395999999999999,0.0010150943396226,0.8491666666666611,-0.8806666666666667,1,2,0.0503121495327102,0.0922173915475084,-0.1257,0.2854,0.4111,0.2854,-0.0286,0.2801,-0.3287,-0.0002698113207547,0.803000000000003,-0.7421666666666735,2,22,0.9943280373831774,0.1343740335950453,0.6303,1.3733,0.743,1.3733,0.4091,0.5571999999999999,-0.3843999999999998,0.0038594339622641,1.0489999999999906,-0.709833333333326,1,0,0.1410635514018691,2.5014159717366016,-5.9675,6.5012,12.4687,6.5012,4.0075,7.699999999999999,-8.907399999999999,0.0378066037735849,20.402000000000093,-21.539666666666648,2,20,-0.177122429906542,2.932632705817079,-8.12,8.1025,16.222499999999997,8.12,7.9625,9.1262,-10.2112,0.0751179245283019,25.27283333333339,-25.214499999999923,2,26,0.2169476635514018,0.7513532778782905,-3.255,2.45,5.705,3.255,-1.5488,3.5437,-2.52,-0.0146113207547169,10.966666666666669,-8.847499999999929,1,1
hard_accel,6.42,108,1.072256500048213,1.7285610952465638,0.5446646674789912,1.1838964277675723,5.593699163205111,39.28896260643695,0.5046306867403131,38.78433191969663,-0.2401046296296296,0.1447083321037022,-0.6104,0.1076,0.7180000000000001,0.6104,0.01,0.4902999999999999,-0.4948000000000001,9.345794392523684e-05,1.468888888888899,-1.0931666666666668,1,6,0.02835,0.160372507665601,-0.504,0.6895,1.1935,0.6895,-0.0421,0.7446,-1.1935,-0.0003934579439252,1.8996666666666648,-1.4954999999999985,1,28,1.0192824074074072,0.1828239768466873,0.4417,1.6795,1.2378,1.6795,-0.0043999999999999,0.7637,-0.8915,-4.11214953271045e-05,2.4060000000000112,-1.884999999999998,2,0,-0.0208222222222223,4.717684635067307,-24.4387,20.72,45.1587,24.4387,1.1726,45.1587,-33.7137,0.0109588785046728,29.22499999999997,-51.97499999999994,2,27,0.6939222222222222,5.028585808878931,-15.6888,17.9638,33.6526,17.9638,-0.9275,32.935100000000006,-18.6901,-0.0086682242990655,69.05216666666661,-55.80569444444481,2,31,-0.2252287037037037,4.114304818171832,-25.725,13.195,38.92,25.725,-0.4726,34.8688,-35.1663,-0.0044168224299064,49.68566666666704,-51.2021666666668,1,6
hard_accel,6.06,102,1.0351266700651405,1.6785801678799854,0.6761609941426672,1.0024191737373185,3.0458572918997695,10.79467750792028,0.1615547585185902,10.63312274940169,-0.2481558823529412,0.1226297466646471,-0.4577,0.1247,0.5824,0.4577,-0.0516999999999999,0.2535,-0.2157,-0.0005118811881188,0.8358333333333317,-0.977,0,2,0.0600813725490196,0.0786796320598142,-0.1344,0.2949,0.4293,0.2949,0.0456,0.2351,-0.3209999999999999,0.0004514851485148,0.4821666666666697,-0.8744999999999945,2,11,0.9913509803921569,0.1442719858119324,0.652,1.6604,1.0084,1.6604,0.0464999999999999,0.6100000000000001,-0.7835000000000001,0.0004603960396039,1.256833333333346,-1.6468333333333414,2,0,0.1449794117647058,2.483898901553017,-8.05,6.1687,14.218700000000002,8.05,-0.6125,8.2775,-8.120000000000001,-0.0060643564356435,23.53749999999983,-31.601999999999776,2,13,0.0007735294117646,2.573597401639972,-7.7875,8.575,16.362499999999997,8.575,-1.8725,6.2476,-7.7788,-0.018539603960396,19.0166666666667,-32.2291666666666,2,15,0.0919578431372549,0.5820400793311206,-1.4963,1.6975,3.1938,1.6975,0.6912,1.4262,-1.6274,0.0068435643564356,5.950166666666646,-5.279,2,0
hard_accel,5.94,100,1.033998605206888,1.3938909031914943,0.5411842384992379,0.8527066646922564,3.59465259109562,11.054786251664932,0.493856699863432,10.5609295518015,-0.2434269999999999,0.1471914707502311,-0.4687,0.1403,0.609,0.4687,0.0764999999999999,0.3086,-0.2979,0.0007727272727272,1.1780000000000024,-1.0886666666666662,0,4,0.012652,0.0932862613765615,-0.2196,0.3007,0.5203,0.3007,0.0878,0.3276,-0.3295,0.0008868686868686,0.716166666666666,-0.5634999999999923,2,33,0.986844,0.1625568446464625,0.3251,1.3804,1.0553,1.3804,0.2442000000000002,0.6633,-0.5113000000000001,0.0024666666666666,2.247333333333316,-1.8549999999999909,1,0,-0.074555,2.611160233405871,-6.3787,6.7812,13.1599,6.7812,0.84,8.82,-7.3063,0.0084848484848485,20.970666666666652,-20.781166666666447,1,22,-0.0636099999999999,3.2804193138756643,-9.0562,8.4438,17.5,9.0562,-2.1088,10.5525,-11.4537,-0.02130101010101,32.022222222221956,-30.056166666666613,1,15,0.206587,0.724619057516542,-1.5575,2.1088,3.6663,2.1088,0.1049999999999999,2.5813,-2.8,0.001060606060606,8.020833333333325,-4.929166666666666,2,0
hard_accel,7.2,121,1.0539918274330409,1.6805079946254349,0.6527320889921071,1.0277759056333275,3.639409272373338,19.549872349455377,0.1120546741550748,19.437817675300305,-0.2540776859504132,0.1438264697981583,-0.5888,0.1548,0.7436,0.5888,0.1115999999999999,0.2968,-0.244,0.00093,1.2123333333333413,-0.7933333333333277,0,1,0.0501611570247933,0.101219147045656,-0.2788,0.3524,0.6312,0.3524,0.0342,0.3775,-0.5155,0.000285,0.8385000000000054,-0.8553333333333324,2,24,1.00529173553719,0.1481806305306561,0.5541,1.631,1.0769,1.631,0.1692,0.6434,-0.6165,0.00141,1.673333333333325,-1.9944999999999755,2,0,0.3411793388429752,2.736131626369528,-8.5487,9.1088,17.6575,9.1088,2.4238,17.0363,-12.5562,0.0201983333333332,32.01050000000021,-31.31049999999987,2,16,-0.2816595041322314,3.951826957087454,-18.2262,16.5112,34.737399999999994,18.2262,-0.0787999999999999,15.5225,-21.647499999999997,-0.0006566666666666,52.660166666666086,-51.97499999999974,2,21,0.2788413223140496,1.0177921814454904,-3.4388,3.255,6.6937999999999995,3.4388,-0.9275,4.1737,-3.4038,-0.0077291666666666,7.262666666666602,-10.6311666666667,1,2
hard_accel,6.84,115,1.0134987829332425,1.6904300074241465,0.2005497195211202,1.4898802879030262,4.5463101299153035,13.55916894577245,0.6647937198861011,12.89437522588635,-0.2376147826086957,0.1398015135848329,-0.4895,0.0783,0.5678,0.4895,-0.1321,0.3773999999999999,-0.3489,-0.0011587719298245,0.7753333333333384,-0.9285000000000004,0,5,0.038275652173913,0.0996993802364241,-0.2274,0.311,0.5384,0.311,0.011,0.4664,-0.3591,9.649122807017454e-05,0.9068333333333228,-0.7009999999999993,2,28,0.966735652173913,0.2172422950771885,0.1743,1.6856,1.5113,1.6856,-0.1645999999999999,0.9119,-0.9567,-0.0014438596491228,1.7211666666666643,-2.207499999999997,2,0,0.344751304347826,3.367953817956629,-8.6975,9.8962,18.5937,9.8962,5.915100000000001,10.4212,-13.0812,0.0518868421052631,47.96694444444475,-35.23350000000018,1,21,-0.0868930434782608,4.08954185442257,-10.5612,12.95,23.5112,12.95,2.9224,18.366300000000003,-14.2012,0.0256350877192982,41.76650000000012,-36.545833333333505,1,36,0.3155347826086956,0.8080817113933031,-2.0563,3.2812,5.3375,3.2812,0.3062999999999999,3.2550999999999997,-3.8587,0.0026868421052631,9.420666666666676,-5.42483333333332,1,3
hard_accel,6.72,113,1.0416843277073409,1.6331158379000554,0.3697303882560913,1.263385449643964,4.0737323309468545,17.42081710913699,0.2396943470338839,17.181122762103108,-0.2494026548672566,0.1388971230676149,-0.4821,0.2206,0.7027,0.4821,0.1331999999999999,0.3183,-0.3458,0.0011892857142857,1.5873611111111214,-0.8758333333333335,0,4,0.0199672566371681,0.1192614193712387,-0.4107,0.3087,0.7194,0.4107,-0.0988,0.4283,-0.643,-0.0008821428571428,1.1901666666666588,-1.094666666666679,1,25,0.9877221238938052,0.1963889047702985,-0.0792,1.6323,1.7115,1.6323,0.3146,1.2223,-0.9408,0.0028089285714285,4.049305555555583,-2.6788333333333574,2,2,0.1111159292035399,3.043326286130217,-7.8663,16.2925,24.1588,16.2925,-7.7525,21.5775,-16.2837,-0.06921875,40.658500000000274,-29.662666666667164,2,23,-0.0582300884955752,4.113343741234239,-13.8775,13.7025,27.58,13.8775,-0.945,13.2475,-15.8113,-0.0084374999999999,46.54999999999985,-44.71233333333383,2,22,0.2836362831858408,0.9638325964292936,-2.4675,7.1487,9.6162,7.1487,0.595,4.8475,-6.5275,0.0053124999999999,14.641500000000116,-16.347833333333472,2,2
hard_accel,6.42,108,1.0492450563665778,1.4382192391982522,0.6308882943913288,0.8073309448069235,4.161692515930044,15.52539830632374,0.5773431648508537,14.948055141472883,-0.2294055555555555,0.1312013490309415,-0.4778,0.1249,0.6027,0.4778,-0.0018,0.3003,-0.2372,-1.682242990654189e-05,0.790138888888894,-1.0579999999999998,1,2,0.0353416666666666,0.1054814437549823,-0.1774,0.3174,0.4948,0.3174,0.2401,0.3359999999999999,-0.4395,0.0022439252336448,1.084861111111118,-1.0093333333333363,1,31,1.0076027777777778,0.1614827570774457,0.5817,1.4079,0.8261999999999999,1.4079,0.3110999999999999,0.5481,-0.6107,0.002907476635514,1.534666666666677,-1.3118333333333387,2,0,-0.0064824074074074,2.7976265356641323,-8.6888,5.4862,14.175,8.6888,-0.1663,11.5326,-12.0313,-0.0015542056074766,24.820833333333333,-30.02716666666664,1,24,0.3617462962962963,3.9624819267355376,-8.8725,15.1287,24.0012,15.1287,4.76,18.5063,-10.22,0.0444859813084112,68.36649999999977,-49.83833333333366,2,18,0.0234907407407407,0.8246870476989661,-3.815,2.45,6.265000000000001,3.815,-0.9626,5.18,-4.375,-0.008996261682243,7.102000000000046,-7.8459999999999885,1,1
hard_accel,8.58,144,1.0199856131499436,1.501999337549787,0.7231801020492751,0.7788192355005122,3.645407102044094,14.69298948920879,0.286815498186552,14.406173991022238,-0.1841881944444444,0.1102443202136714,-0.5446,0.1391,0.6837,0.5446,-0.0776,0.243,-0.3112999999999999,-0.0005426573426573,0.5833333333333285,-0.5098333333333329,1,2,0.0209006944444444,0.0860720599846656,-0.2605,0.3382,0.5987,0.3382,-0.0052999999999999,0.503,-0.4533,-3.706293706293686e-05,1.4129999999999985,-1.0445000000000009,2,30,0.9920284722222222,0.1399942674466683,0.5566,1.4942,0.9376,1.4942,-0.0350999999999999,0.7002999999999999,-0.7886,-0.0002454545454545,1.4451666666666556,-1.6816666666666649,2,0,0.4512361111111111,2.060107434146416,-5.6962,5.6788,11.375,5.6962,-0.0436999999999998,5.81,-9.9924,-0.0003055944055943,20.139666666666805,-25.43333333333331,2,18,0.0002472222222222,2.3491291510651005,-8.1812,6.0025,14.183700000000002,8.1812,5.6263000000000005,11.0512,-6.9125,0.0393447552447552,30.172666666666416,-23.041666666666725,2,23,-1.539997222222222,2.92313609679943,-14.6213,0.665,15.2863,14.6213,14.3063,1.7412,-2.1088,0.1000440559440559,14.889500000000028,-4.7978333333333625,0,0
hard_accel,9.36,157,1.0181169838628907,1.3879456797728071,0.7457128535837371,0.6422328261890701,3.466302581993954,20.42439139705269,0.669247622334215,19.755143774718476,-0.1606796178343949,0.1083380675921285,-0.426,0.093,0.519,0.426,-0.0503,0.1964,-0.1766999999999999,-0.0003224358974358,0.7346666666666606,-0.6093333333333342,0,2,0.0273012738853503,0.0668913920598169,-0.1356,0.2842,0.4198,0.2842,0.1643,0.3332,-0.2988,0.0010532051282051,0.4616666666666636,-0.6211666666666641,2,21,0.9963662420382168,0.1119657190863828,0.7254,1.382,0.6565999999999999,1.382,-0.035,0.4606999999999999,-0.5,-0.0002243589743589,0.9369999999999924,-0.8118333333333361,3,0,0.5181477707006369,2.058517670794342,-5.5475,9.03,14.5775,9.03,-6.098699999999999,7.1313,-10.3775,-0.0390942307692308,15.735499999999975,-21.77308333333334,2,20,0.3129980891719745,2.2608525445932472,-6.0725,8.5312,14.6037,8.5312,-2.3275,8.61,-11.1037,-0.0149198717948717,15.939500000000091,-30.727166666666513,2,29,0.5278407643312102,3.3653983674538366,-2.345,18.3137,20.6587,18.3137,-18.4975,1.2338,-1.811300000000001,-0.1185737179487179,5.964499999999983,-22.443666666666655,0,1
hard_accel,10.14,170,1.029145065252389,1.3446053287117374,0.7362167887246256,0.6083885399871118,3.443765917493099,12.087908498991874,0.4504770471400291,11.637431451851844,-0.1679694117647059,0.1056753267329952,-0.4798,0.0715,0.5513,0.4798,-0.0025,0.2856,-0.3449,-1.4792899408284035e-05,0.7839999999999991,-1.505166666666665,1,4,0.0078758823529411,0.0754973705846314,-0.1487,0.327,0.4757,0.327,-0.0591,0.2835,-0.319,-0.0003497041420118,0.6719999999999992,-0.998499999999999,2,39,1.0066123529411766,0.1235293320713945,0.7186,1.3092,0.5905999999999999,1.3092,0.1966000000000001,0.4337999999999999,-0.4109,0.0011633136094674,1.797638888888875,-1.1566666666666698,3,0,0.1844117647058823,2.1775474285644747,-8.5925,10.045,18.6375,10.045,1.2775,9.3187,-9.59,0.0075591715976331,25.214666666666645,-25.14150000000015,2,25,0.2265205882352941,2.494959209468342,-10.9462,6.86,17.8062,10.9462,3.1413,11.13,-14.3762,0.018587573964497,37.93116666666663,-24.51466666666664,2,28,-0.8605899999999997,2.3731857779958268,-11.9788,1.0325,13.0113,11.9788,11.97,1.6974,-1.6362,0.0708284023668639,13.85416666666666,-4.112166666666695,0,0
hard_accel,10.2,171,1.0168190891831976,1.4082528324132708,0.6626668318242585,0.7455860005890124,4.356565950861865,18.074763829715728,0.4418117585578727,17.632952071157856,-0.1632859649122807,0.1237354275749338,-0.3962,0.0994,0.4956,0.3962,0.0158999999999999,0.2851,-0.2442,9.352941176470734e-05,0.8378333333333416,-0.8573333333333264,0,6,0.046798245614035,0.079999446669913,-0.1513,0.2763,0.4276,0.2763,0.2213,0.3563,-0.3339,0.0013017647058823,0.8461666666666633,-0.854000000000015,3,33,0.9908836257309942,0.1309041668808779,0.6336,1.3796,0.7459999999999999,1.3796,0.2673999999999998,0.4365000000000001,-0.7041999999999999,0.0015729411764705,1.3075000000000108,-1.489666666666671,2,0,0.4862672514619882,2.336803866642753,-9.8612,8.2425,18.1037,9.8612,-0.7700000000000005,13.8599,-11.3575,-0.0045294117647058,19.5126666666665,-28.4085,2,16,0.1189684210526315,2.673062498630576,-11.5763,9.31,20.8863,11.5763,-4.6638,11.935,-13.23,-0.0274341176470588,38.791833333332875,-40.58566666666725,2,19,1.5693175438596492,4.641393559917468,-1.8463,15.7675,17.6138,15.7675,-15.6275,1.7063,-2.2225,-0.0919264705882353,4.0539999999999745,-18.92916666666664,0,0
