duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
17.16,287,1.005460614007197,1.197742084089893,0.8129665983298453,0.3847754857600476,5.720785194347095,24.333355129944575,0.1584692399174048,24.17488589002717,0.0252843205574912,0.0416812806771803,-0.0747,0.152,0.2267,0.152,0.0587,0.1417999999999999,-0.1789,0.0002052447552447,0.3721666666666677,-0.3863333333333414,4,12,-0.0184811846689895,0.0826169067510345,-0.268,0.1488,0.4168,0.268,-0.0102,0.2365,-0.1852,-3.566433566433499e-05,0.4484722222222222,-0.4103333333333301,2,26,1.0007588850174216,0.0623470513107402,0.8092,1.1856,0.3763999999999999,1.1856,-0.0777999999999998,0.3354,-0.2506,-0.0002720279720279,0.5081666666666624,-0.6498333333333495,4,0,0.6301254355400697,1.1308266299208665,-2.4325,4.4887,6.9212,4.4887,-2.2924,3.7625,-3.8325,-0.0080153846153846,12.497833333333231,-13.737499999999883,4,2,-0.0342052264808362,1.295739852189863,-3.71,4.83,8.54,4.83,-3.3162,5.3111999999999995,-4.3575,-0.0115951048951048,16.522833333333203,-18.75416666666667,4,15,4.766132055749129,7.616988094716491,-0.945,24.185,25.13,24.185,3.0713,1.3738,-1.3475,0.0107388111888111,14.90400000000001,-14.510499999999894,1,0
20.1,336,0.9939478993492304,1.1481774427326117,0.8129665983298453,0.3352108444027664,5.775355657616622,18.228788745553008,0.2446515481250834,17.984137197427923,0.0190172619047619,0.0322310650131738,-0.0747,0.1149,0.1896,0.1149,0.1342,0.1417999999999999,-0.1105,0.0004005970149253,0.3683333333333329,-0.3584999999999977,4,13,-0.0309348214285714,0.0682841285855244,-0.2059,0.0875,0.2934,0.2059,-0.0642,0.145,-0.1342,-0.0001916417910447,0.3168333333333324,-0.3413333333333326,1,22,0.9904380952380952,0.0530251022610413,0.8092,1.1446,0.3354,1.1446,0.0573,0.3354,-0.2506,0.0001710447761194,0.5133333333333292,-0.6498333333333335,5,0,0.2676517857142857,0.8851771751799118,-1.96,3.2812,5.2412,3.2812,-1.4,2.6338,-2.7737,-0.0041791044776119,10.018833333333324,-12.13333333333332,4,0,0.0706235119047619,1.133854998289919,-3.71,4.83,8.54,4.83,0.9188,5.2938,-4.585,0.0027426865671641,16.522833333333317,-18.75416666666669,4,9,5.239689583333333,6.265200130103537,-0.4812,18.2262,18.7074,18.2262,-5.2062,0.8836999999999999,-1.0324,-0.015540895522388,9.945833333333333,-8.808333333333337,1,0
13.02,218,0.9993259247152764,1.1445931416883468,0.858448466711893,0.2861446749764538,7.702426907577398,29.627972065094163,0.2133216585347113,29.414650406559453,0.0243844036697247,0.0458082623386947,-0.0953,0.1164,0.2117,0.1164,0.0005,0.099,-0.0844999999999999,2.3041474654375342e-06,0.3061666666666663,-0.3585000000000009,2,3,-0.0416165137614678,0.0960588567789056,-0.2721,0.0881,0.3602,0.2721,-0.0620999999999999,0.145,-0.1342,-0.0002861751152073,0.2978333333333309,-0.4154999999999993,0,8,0.9925467889908256,0.0517788207664532,0.8574,1.1431,0.2856999999999999,1.1431,0.0468,0.1946999999999999,-0.2550999999999999,0.0002156682027649,0.4401388888888894,-0.4158333333333335,4,0,0.5025188073394495,1.064013704506372,-1.6975,3.5612,5.2587,3.5612,1.0238,2.7562,-2.485,0.0047179723502304,10.908166666666762,-10.80616666666686,3,0,-0.1229426605504587,0.9828405344194744,-3.0712,2.7825,5.8537,3.0712,-0.0262,3.7975,-3.64,-0.0001207373271889,9.172999999999924,-9.624999999999966,3,3,6.959019266055046,10.468142887480791,-0.8225,29.575,30.3975,29.575,-1.1638,1.7324999999999982,-1.977500000000001,-0.0053631336405529,18.22933333333336,-21.262333333333167,1,0
18.96,317,1.0103146380884365,1.2116507665164908,0.8283581652884217,0.3832926012280692,5.904359333582173,27.70855772374304,0.0705509744794499,27.638006749263592,0.0146419558359621,0.0488291075772997,-0.1008,0.167,0.2678,0.167,0.0668,0.1689,-0.1857,0.0002113924050632,0.4948333333333252,-0.3010000000000019,3,7,-0.0133687697160883,0.0925203439964878,-0.3526,0.1979,0.5505,0.3526,-0.1091,0.1898,-0.2334999999999999,-0.0003452531645569,0.3658333333333271,-0.4383333333333356,1,14,1.0047290220820189,0.0646035267925881,0.8177,1.2046,0.3868999999999999,1.2046,-0.1044999999999999,0.2678999999999999,-0.3137999999999999,-0.0003306962025316,0.6553333333333278,-0.5313333333333468,5,0,0.7723447949526814,1.1672375411004183,-2.5463,5.39,7.936299999999999,5.39,2.3625,6.9562,-6.1688,0.0074762658227848,14.627166666666696,-10.79166666666658,5,4,-0.2784299684542586,1.311301925671558,-6.8688,4.2,11.0688,6.8688,1.7412,6.8688,-9.17,0.0055101265822785,18.404166666666725,-16.770833333333716,6,14,4.603577287066246,8.838861130691388,-0.9887,27.6413,28.630000000000003,27.6413,0.9799999999999996,1.1724999999999994,-1.6361999999999988,0.0031012658227848,14.977333333333306,-21.2773333333335,1,0
17.52,293,1.0097856650637622,1.1988426961032044,0.8283581652884217,0.3704845308147827,6.034604187815905,22.84457697835528,0.0705509744794499,22.77402600387583,0.0217918088737201,0.0492421908258884,-0.1008,0.167,0.2678,0.167,0.0433,0.1689,-0.1857,0.0001482876712328,0.4948333333333319,-0.4118333333333325,3,11,-0.017277133105802,0.0911350495105314,-0.3006,0.1979,0.4984999999999999,0.3006,0.0081999999999999,0.1921,-0.2334999999999999,2.8082191780821485e-05,0.4879999999999959,-0.5121666666666653,2,19,1.004172013651877,0.0702597628986545,0.8177,1.1976,0.3799,1.1976,0.0315,0.3249999999999999,-0.3137999999999999,0.0001078767123287,0.73616666666668,-0.5461666666666662,4,0,0.5534262798634813,1.286296622233242,-2.3012,5.39,7.6912,5.39,-1.0238,6.9562,-6.1688,-0.0035061643835616,15.968666666666769,-14.568666666666635,5,4,-0.2030430034129692,1.6233643404072966,-6.8688,6.6062,13.475,6.8688,1.4611999999999998,6.8688,-9.17,0.005004109589041,26.716500000000146,-32.418666666666404,3,15,4.972390784982935,7.256227404123992,-0.84,22.6712,23.5112,22.6712,-1.2512999999999996,1.6363000000000003,-1.2338,-0.0042852739726027,17.25216666666666,-11.36049999999991,1,0
16.62,278,1.0035559225761883,1.1653741759623817,0.8403193559593877,0.3250548200029938,6.421412829141518,20.20525296500888,0.1057183995338559,20.09953456547502,0.0286276978417266,0.0358433584081256,-0.0503,0.1527,0.203,0.1527,0.0235,0.1289,-0.094,8.483754512635369e-05,0.3836666666666667,-0.411833333333333,4,2,-0.0343190647482014,0.0799299727120578,-0.2494,0.1345,0.3839,0.2494,-0.1377,0.1865,-0.1881,-0.0004971119133574,0.487,-0.4943333333333339,1,12,0.9987607913669064,0.0536289916550915,0.8395,1.1582,0.3186999999999999,1.1582,-0.0071999999999999,0.252,-0.2399000000000001,-2.5992779783393446e-05,0.7361666666666657,-0.4808333333333277,5,0,0.2277543165467626,0.8954759083404328,-2.0563,2.695,4.7513,2.695,-0.7437,2.66,-4.1037,-0.0026848375451263,11.33133333333333,-8.560333333333343,4,1,0.0561161870503597,1.257388103636517,-4.9788,6.6062,11.585,6.6062,0.8575,4.3224,-6.4575,0.003095667870036,22.13041666666667,-32.41866666666667,3,7,5.832035251798562,7.0748710066016365,-0.4375,20.1425,20.58,20.1425,1.6624999999999996,1.3475,-1.1024999999999991,0.0060018050541516,14.991666666666674,-8.77916666666659,1,0
18.3,306,1.006773878195392,1.180883647951821,0.8403193559593877,0.3405642919924333,5.962519512834557,29.577272316594716,0.1057183995338559,29.47155391706086,0.0315735294117647,0.0386760321251422,-0.0879,0.1537,0.2416,0.1537,0.1166,0.0980999999999999,-0.1015,0.0003822950819672,0.3352777777777778,-0.2748333333333336,3,4,-0.0262477124183006,0.0886525744801747,-0.3074,0.099,0.4064,0.3074,0.0052,0.146,-0.1534,1.704918032786925e-05,0.4913333333333377,-0.4064999999999965,0,10,1.0013450980392156,0.0527114488962735,0.8395,1.1582,0.3186999999999999,1.1582,0.1087999999999999,0.1996,-0.2682,0.0003567213114754,0.4675000000000002,-0.4808333333333348,5,0,0.4423026143790849,1.0798390094610393,-2.5988,5.32,7.918800000000001,5.32,-0.0524999999999999,4.13,-5.7925,-0.0001721311475409,19.65833333333354,-19.06049999999984,3,5,-0.2125444444444444,0.9864948754373316,-3.8412,2.4762,6.3174,3.8412,0.8662000000000001,4.3224,-3.1325000000000003,0.0028399999999999,11.491666666666566,-12.498000000000063,5,6,5.1542385620915026,8.907337630402449,-0.7875,29.5575,30.345,29.5575,1.61,1.4088000000000005,-1.636300000000002,0.0052786885245901,18.44799999999998,-14.306333333333413,1,0
17.58,294,1.0081597751182512,1.186595773631442,0.794618109534385,0.3919776640970568,6.240049787860557,24.916676999351257,0.2746114345762026,24.642065564775056,0.0114557823129251,0.0444611647533991,-0.1615,0.1185,0.28,0.1615,0.081,0.137,-0.1587,0.0002764505119453,0.4099999999999966,-0.40483333333333,2,9,-0.0133465986394557,0.0876587615108719,-0.2523,0.1901,0.4424,0.2523,0.1743,0.1977,-0.236,0.000594880546075,0.3885833333333333,-0.4506666666666691,2,11,1.0032255102040817,0.0625624689496015,0.7945,1.1848,0.3903000000000001,1.1848,-0.0408,0.2897,-0.2342999999999999,-0.0001392491467576,0.6501388888888886,-0.7481666666666804,5,0,0.7244030612244898,1.0962893916899377,-2.695,5.32,8.015,5.32,0.8925000000000001,4.13,-3.6662,0.0030460750853242,11.9584999999999,-17.03333333333334,2,6,-0.2204156462585034,1.2171375070291597,-5.355,2.9488,8.3038,5.355,-3.7363,8.085,-5.7225,-0.0127518771331057,12.162499999999898,-12.308333333333072,5,11,5.10294387755102,8.711144430636706,-1.0675,24.9025,25.97,24.9025,-5.7925,1.4000999999999992,-1.5751,-0.0197696245733788,16.46449999999998,-21.043666666666823,1,0
16.08,269,1.010633819417426,1.186595773631442,0.794618109534385,0.3919776640970568,6.239879646201831,23.16345929216964,0.2746114345762026,22.88884785759344,0.0256342007434944,0.048632159732763,-0.1615,0.1401,0.3016,0.1615,0.1081,0.137,-0.1587,0.0004033582089552,0.4099999999999996,-0.4048333333333346,3,7,-0.0186018587360594,0.091063056902089,-0.2477,0.1901,0.4377999999999999,0.2477,0.016,0.1977,-0.236,5.9701492537313794e-05,0.430375,-0.6149999999999981,2,19,1.0048695167286246,0.0708792701216267,0.7945,1.1848,0.3903000000000001,1.1848,0.0458,0.2897,-0.2342999999999999,0.000170895522388,0.6261666666666708,-0.7481666666666618,4,0,0.6409609665427509,1.2796553129945507,-2.275,4.2962,6.571199999999999,4.2962,-0.8575,4.908799999999999,-3.6312,-0.0031996268656716,14.131166666666552,-13.59150000000013,4,6,-0.1014527881040892,1.4946378879459787,-5.355,4.8387,10.1937,5.355,1.4,8.085,-6.6324000000000005,0.0052238805970149,17.71866666666662,-18.054000000000094,4,18,5.207616356877322,7.387176377523546,-1.0675,22.8638,23.9313,22.8638,-2.6424000000000003,1.4699,-1.2599999999999998,-0.0098597014925373,15.487333333333323,-10.90833333333346,1,0
17.7,296,0.9977087684678332,1.1258500566238827,0.8018105574261293,0.3240394991977534,7.009774330775637,30.60406949051057,0.3680620735691196,30.23600741694145,0.0196513513513513,0.0481028671565025,-0.0857,0.1279,0.2136,0.1279,0.0173,0.1011,-0.1027,5.864406779661044e-05,0.284833333333333,-0.2636666666666664,3,4,-0.0303783783783783,0.0858205637247821,-0.2526,0.141,0.3935999999999999,0.2526,0.0054,0.1881,-0.1911,1.8305084745762344e-05,0.3959999999999996,-0.3540000000000022,2,18,0.9922114864864864,0.0536748270053481,0.8012,1.1229,0.3217,1.1229,0.0373999999999999,0.2374,-0.2159999999999999,0.0001267796610169,0.5599999999999987,-0.5116666666666658,4,0,0.3627094594594594,1.0130653215566725,-2.275,4.0862,6.3612,4.0862,-2.1876,4.908799999999999,-3.4651,-0.0074155932203389,9.304166666666656,-12.993666666666682,4,2,0.0702070945945946,1.221746088069124,-3.5875,4.8387,8.4262,4.8387,-0.8836999999999999,4.4888,-6.6324000000000005,-0.0029955932203389,17.71866666666665,-18.05399999999998,5,10,6.313333445945946,9.498545799975568,-0.5512,30.5987,31.1499,30.5987,-9.1175,2.1437,-1.9775,-0.0309067796610169,19.36666666666666,-17.63133333333318,1,0
6.78,114,1.0040063063042224,1.109858950497765,0.8918684432134597,0.2179905072843052,9.267370737202071,25.967523466822936,0.3681862707923803,25.59933719603055,0.0113070175438596,0.0362454140383835,-0.072,0.1053,0.1773,0.1053,0.0172999999999999,0.0789999999999999,-0.0684,0.0001530973451327,0.325666666666667,-0.1746666666666667,1,2,-0.0504754385964912,0.0919784580025757,-0.253,0.0859,0.3389,0.253,0.1535,0.1518999999999999,-0.1261,0.001358407079646,0.389833333333333,-0.2941666666666663,1,6,0.997882456140351,0.0462335897614772,0.8896,1.0939,0.2043000000000001,1.0939,-0.0308999999999999,0.1664,-0.173,-0.0002734513274336,0.4323333333333332,-0.4031666666666691,2,0,0.7299298245614035,1.1932007998812006,-2.17,4.2962,6.4662,4.2962,-1.155,3.7712,-3.6925,-0.010221238938053,18.171000000000017,-13.44583333333332,2,2,-0.1679421052631579,0.9583052806672936,-2.5113,2.1875,4.6988,2.5113,-0.0612,2.9925,-3.5262,-0.0005415929203539,7.437333333333326,-6.766833333333367,2,1,8.618056140350877,10.305437995561382,-0.4725,25.935,26.4075,25.935,-23.625,0.875,-1.233700000000001,-0.209070796460177,4.921749999999973,-16.202000000000055,0,0
15.06,252,1.0091080731958195,1.1891393946884443,0.818303592806484,0.3708358018819603,6.943551022404847,26.410468686678016,0.3681862707923803,26.042282415885634,0.021840873015873,0.0435416478288218,-0.0851,0.1225,0.2076,0.1225,0.0407999999999999,0.1177,-0.1146,0.0001625498007968,0.3483333333333305,-0.298833333333331,3,6,-0.0269234126984127,0.1013610778113571,-0.3645,0.1844,0.5488999999999999,0.3645,-0.0886,0.2002,-0.2031,-0.0003529880478087,0.4423333333333326,-0.5880000000000039,1,13,1.002496031746032,0.0655561380435595,0.7506,1.1489,0.3983,1.1489,0.0294,0.3785999999999999,-0.2787,0.0001171314741035,0.728666666666669,-0.8081666666666596,4,0,0.564513492063492,1.1177289011877194,-3.0975,4.445,7.5425,4.445,-0.1313,4.7687,-4.375,-0.0005231075697211,19.74583333333333,-14.466666666666704,4,4,-0.2061829365079365,1.1972791099979812,-3.5963,3.8063,7.4026,3.8063,-0.3938,5.7925,-5.0838,-0.0015689243027888,11.418833333333309,-13.577333333333549,4,12,5.986632936507936,9.341967710117553,-1.1375,26.39,27.5275,26.39,2.4937,1.4087999999999994,-1.6538000000000004,0.0099350597609561,18.520833333333385,-20.183333333333294,1,0
16.02,268,1.0102439536542538,1.2446447726158656,0.8336859540618398,0.4109588185540258,6.131381964196905,27.445039468727316,0.2285188832460022,27.216520585481312,0.0273160447761194,0.0452515524598654,-0.0851,0.2358,0.3209,0.2358,0.0821,0.1421,-0.178,0.0003074906367041,0.542833333333335,-0.494499999999996,4,11,-0.0191514925373134,0.1041690283969507,-0.3243,0.1844,0.5086999999999999,0.3243,-0.0709,0.2002,-0.2031,-0.000265543071161,0.5106666666666622,-0.562166666666662,1,14,1.003415671641791,0.0725991202621842,0.8267,1.2044,0.3776999999999999,1.2044,-0.045,0.3015999999999998,-0.2787,-0.0001685393258426,0.7286666666666655,-0.6545000000000059,4,0,0.4304149253731343,1.1294911545982662,-2.3537,4.1475,6.5012,4.1475,-0.035,4.0513,-3.3249999999999997,-0.0001310861423221,11.01016666666667,-15.502166666666795,3,2,-0.2007298507462686,1.4151156792634856,-4.9437,4.2962,9.2399,4.9437,0.1662,5.7925,-5.1013,0.0006224719101123,22.195999999999817,-13.57733333333334,4,17,5.134422014925373,8.370306496211757,-1.1375,27.2738,28.4113,27.2738,-1.5399999999999998,1.7325,-1.7325000000000017,-0.0057677902621722,16.041666666666657,-17.32499999999986,1,0
17.34,290,0.998924465106138,1.145149287211061,0.815260602506953,0.3298886847041077,6.395065438986907,20.926961098544623,0.2285188832460022,20.69844221529862,0.0234289655172413,0.0395487661253841,-0.0669,0.2358,0.3027,0.2358,0.0253,0.1421,-0.178,8.754325259515558e-05,0.5428333333333333,-0.3934999999999996,4,8,-0.0351182758620689,0.0846570617712645,-0.2702,0.174,0.4442,0.2702,-0.0598,0.1797,-0.1936999999999999,-0.0002069204152249,0.3191666666666667,-0.3546666666666659,1,8,0.9937255172413793,0.0567763216147217,0.814,1.1443,0.3303000000000001,1.1443,0.0719,0.2078000000000001,-0.2602,0.0002487889273356,0.636166666666667,-0.6544999999999996,4,0,0.2712820689655172,0.895659964299892,-2.1613,3.01,5.1713000000000005,3.01,-0.2537,3.3512,-3.115,-0.0008778546712802,10.806333333333368,-9.143833333333347,4,4,0.1218037931034482,1.3085460272712202,-4.9437,4.2962,9.2399,4.9437,3.3774999999999995,5.0312,-5.1013,0.0116868512110726,23.005138888888887,-13.431166666666671,4,12,5.758436896551724,7.125190534601715,-0.42,20.8687,21.2887,20.8687,-0.2976000000000001,1.1112000000000002,-1.0413,-0.0010297577854671,11.754166666666649,-11.331166666666777,1,0
12.3,206,1.0059883743047089,1.183969159226709,0.815260602506953,0.368708556719756,8.608501543868531,28.85041715694939,0.3175514761420579,28.532865680807337,0.0302563106796116,0.0499954937869949,-0.1222,0.1357,0.2579,0.1357,-0.0768,0.0935,-0.0878999999999999,-0.0003746341463414,0.2466666666666721,-0.3313333333333306,1,3,-0.0549402912621359,0.1005216184874148,-0.2928,0.1103,0.4031,0.2928,0.0591,0.1797,-0.1936999999999999,0.0002882926829268,0.5853333333333285,-0.3343333333333329,0,11,0.9977480582524272,0.0551523554645166,0.814,1.1624,0.3484000000000001,1.1624,-0.0145999999999999,0.2078000000000001,-0.2621000000000001,-7.12195121951217e-05,0.4803333333333324,-0.6525000000000034,4,0,0.4135,1.1177463606434632,-2.2838,3.955,6.2387999999999995,3.955,0.3937,2.6599999999999997,-4.0512999999999995,0.001920487804878,10.281166666666667,-10.879333333333411,4,2,0.079809708737864,1.0738385237209698,-3.5963,3.6137,7.21,3.6137,-2.45,3.7101,-4.7601,-0.0119512195121951,15.837500000000064,-11.870999999999905,3,4,7.961611165048542,10.2026824034649,-1.6275,28.84,30.4675,28.84,-5.5038,1.6188000000000002,-2.2574000000000005,-0.0268478048780487,21.379166666666656,-28.991500000000215,1,0
18.6,311,1.0056198220698072,1.228273198437546,0.7447948039560963,0.4834783944814498,6.069274614712044,29.232088578991412,0.2830505785191049,28.949038000472303,0.0188745980707395,0.0502756514314241,-0.1804,0.1379,0.3183,0.1804,0.1335,0.1825,-0.164,0.0004306451612903,0.5438333333333288,-0.4946666666666712,2,11,-0.0169575562700964,0.0968398225162389,-0.4152,0.1484,0.5636,0.4152,0.0027,0.2169,-0.2776,8.709677419355044e-06,0.4834999999999958,-0.5098333333333266,3,19,0.9993755627009648,0.0633525576609369,0.7385,1.2268,0.4882999999999998,1.2268,0.1023,0.3494,-0.3600999999999998,0.00033,0.8281666666666609,-0.763000000000007,4,0,0.8610173633440515,1.1534555052260365,-2.73,4.4012,7.1312,4.4012,-2.3537,4.0601,-4.0249999999999995,-0.0075925806451612,16.333500000000004,-14.685333333333428,5,4,-0.1696009646302251,1.2182055674158354,-5.1537,3.0625,8.2162,5.1537,-1.0938,5.7225,-4.234999999999999,-0.0035283870967741,16.87266666666653,-14.451833333333315,4,11,4.514268810289388,9.226317462882742,-1.6275,29.225,30.852500000000003,29.225,3.5788,1.715,-1.8987,0.0115445161290322,16.24583333333331,-23.800000000000168,1,0
15.66,262,1.004832364662357,1.228273198437546,0.7447948039560963,0.4834783944814498,6.216305625192663,26.076623431149976,0.3217335854398791,25.754889845710096,0.0280496183206106,0.0477433534304894,-0.1804,0.1723,0.3527,0.1804,-0.1424,0.1825,-0.164,-0.0005455938697318,0.5438333333333331,-0.4946666666666668,3,16,-0.0167480916030534,0.0894354673070813,-0.2768,0.1484,0.4252,0.2768,0.0155,0.213,-0.2047,5.938697318007668e-05,0.4068333333333325,-0.5098333333333328,2,25,0.9992213740458016,0.0704462491844555,0.7385,1.2268,0.4882999999999998,1.2268,0.0010000000000001,0.3494,-0.3600999999999998,3.831417624521502e-06,0.828166666666668,-0.7630000000000017,5,0,0.6715152671755725,1.148259761583821,-1.9425,5.18,7.1225,5.18,-1.9076,3.815,-3.9901,-0.0073088122605363,14.758333333333407,-17.937333333333186,4,0,-0.1279763358778626,1.4302176143575869,-5.1537,4.41,9.5637,5.1537,-0.665,5.7225,-4.278700000000001,-0.0025478927203065,17.222833333333522,-19.25016666666651,4,14,5.068825190839694,8.148368686031636,-1.5312,26.0312,27.562399999999997,26.0312,0.0437000000000002,1.7675,-1.3561999999999976,0.0001674329501915,19.570833333333468,-14.49583333333321,1,0
17.52,293,0.9977012455313814,1.1331980983040872,0.8066413205384411,0.3265567777656462,6.1995040406667945,18.839022861602988,0.2858720343090593,18.55315082729393,0.0236017064846416,0.0312785403450837,-0.1083,0.1145,0.2228,0.1145,0.1093,0.1298,-0.108,0.0003743150684931,0.3223333333333328,-0.2950000000000001,4,4,-0.0376477815699658,0.0738517927889628,-0.2376,0.0852,0.3228,0.2376,0.0031,0.1395,-0.1613,1.0616438356164355e-05,0.3670000000000001,-0.3884722222222222,0,10,0.9935023890784984,0.0502876591089336,0.7993,1.1312,0.3319,1.1312,0.0827999999999998,0.2137999999999998,-0.2496999999999999,0.0002835616438356,0.7293333333333347,-0.5976666666666688,4,0,0.3090566552901023,0.8658938864160032,-2.4588,4.2438,6.7026,4.2438,0.3413,4.4887999999999995,-3.4825,0.0011688356164383,12.177166666666668,-13.591833333333335,4,2,0.0956546075085324,1.1453181479490782,-3.6575,4.41,8.0675,4.41,2.2488,3.6838,-4.278700000000001,0.0077013698630136,17.222833333333334,-17.747833333333336,4,9,5.68146928327645,6.44931716220491,-0.3237,18.7862,19.1099,18.7862,-0.28,1.295,-0.9451,-0.000958904109589,11.535499999999992,-10.324999999999974,1,0
20.22,338,0.9994409133302546,1.1274568772241358,0.8066413205384411,0.3208155566856947,5.509554124635064,23.31493997032804,0.1520012499948602,23.16293872033318,0.0303186390532544,0.0381108570624632,-0.1083,0.1147,0.2229999999999999,0.1147,-0.005,0.1298,-0.108,-1.483679525222544e-05,0.322333333333333,-0.2913333333333325,4,4,-0.0199766272189349,0.0680932417409131,-0.227,0.087,0.314,0.227,-0.047,0.1334,-0.0991,-0.0001394658753709,0.5078333333333291,-0.3781666666666635,0,7,0.9957470414201184,0.045319061502137,0.7993,1.1266,0.3273,1.1266,-0.0741,0.2137999999999998,-0.2496999999999999,-0.0002198813056379,0.4390000000000054,-0.6405555555555572,6,0,0.3857254437869822,0.9625567709045498,-2.5375,4.5237,7.0611999999999995,4.5237,-0.5861999999999999,2.7474999999999996,-2.3013,-0.0017394658753709,16.391666666666836,-21.62699999999982,6,2,-0.0407449704142011,0.9375632900123504,-3.08,2.9662,6.046200000000001,3.08,0.3411999999999999,3.64,-3.9112,0.0010124629080118,10.178833333333548,-10.66033333333356,5,5,4.5949665680473375,7.479326194546403,-2.5375,23.3013,25.838800000000003,23.3013,-4.095,1.373800000000001,-1.1988000000000003,-0.0121513353115727,16.40633333333345,-10.864666666666778,1,1
