,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
216,579602,-0.0646,0.0781,0.968,0.0613,0.875,-0.1225,1000.8706,right_turn,17.1,1,6.06
217,579662,-0.2037,-0.0785,0.7774,-0.035,1.7237,-0.4288,1000.8674,right_turn,17.16,1,6.12
218,579722,-0.1147,0.0259,0.9016,3.4125,1.0762,-0.0525,1000.8774,right_turn,17.22,1,6.18
219,579782,0.002,0.0049,1.0856,0.035,-0.6913,0.1488,1000.8784,right_turn,17.28,1,6.24
220,579842,0.009,-0.0018,1.0197,0.2275,1.2425,0.42,1000.8843,right_turn,17.34,1,6.3
221,579902,-0.0256,0.018,0.9294,-2.0038,-0.5075,0.6125,1000.874,right_turn,17.4,1,6.36
222,579962,0.0019,-0.0032,0.9531,0.1225,-3.3163,0.4025,1000.8882,right_turn,17.46,1,6.42
223,580022,-0.0032,-0.0012,1.027,-1.0325,-1.68,0.2887,1000.8804,right_turn,17.52,1,6.48
224,580082,-0.0197,0.0852,1.0324,0.1488,1.82,0.4638,1000.8728,right_turn,17.58,1,6.54
225,580142,-0.0999,0.0232,0.8879,-2.1088,1.8987,0.4462,1000.8777,right_turn,17.64,1,6.6
226,580202,0.0234,0.0041,1.0238,0.1838,-0.8487,-0.0962,1000.8831,right_turn,17.7,1,6.66
227,580262,0.009,-0.0646,1.1305,-2.0387,-1.1287,-0.1488,1000.8699,right_turn,17.76,1,6.72
228,580322,-0.1098,-0.0656,0.8931,0.4375,-1.4175,0.2975,1000.8743,right_turn,17.82,1,6.78
229,580382,0.0581,0.0302,1.1009,0.63,-2.1788,0.4112,1000.8682,right_turn,17.88,1,6.84
230,580442,0.0024,0.0637,1.067,-0.3325,0.1488,0.6913,1000.8718,right_turn,17.94,1,6.9
231,580502,0.0251,0.0459,1.0029,-0.035,-0.8662,0.6125,1000.8696,right_turn,18.0,1,6.96
232,580562,0.0229,0.0406,0.9914,-1.365,0.2275,0.5337,1000.8696,right_turn,18.06,1,7.02
233,580622,-0.045,0.0232,1.0507,-0.1925,0.0875,0.5163,1000.8682,right_turn,18.12,1,7.08
234,580682,-0.0119,-0.0766,0.9997,-1.4088,0.6562,-0.2887,1000.874,right_turn,18.18,1,7.14
235,580742,-0.0264,-0.0346,0.925,-0.0875,0.2975,0.07,1000.8699,right_turn,18.24,1,7.2
